10/26/2023|MEXTRAC|09|279200000|12180105620.00|43.6250
10/27/2020|MEXTRAC|09|283050000|9414695761.61|33.2616
10/27/2021|MEXTRAC|09|251150000|11108690904.12|44.2313
10/27/2022|MEXTRAC|09|272350000|11662650446.91|42.8223
10/27/2023|MEXTRAC|09|279200000|12127771455.59|43.4376
10/28/2019|MEXTRAC|09|247950000|8965346742.91|36.1579
10/28/2020|MEXTRAC|09|282900000|9226312603.84|32.6133
10/28/2021|MEXTRAC|09|250000000|10994266259.42|43.9771
10/28/2022|MEXTRAC|09|272300000|11668911640.02|42.8531
10/28/2024|MEXTRAC|09|274400000|13849377707.39|50.4715
10/29/2019|MEXTRAC|09|245800000|8906285765.38|36.2339
10/29/2020|MEXTRAC|09|282900000|9071910771.65|32.0676
10/29/2021|MEXTRAC|09|251100000|11091177170.59|44.1704
10/29/2024|MEXTRAC|09|274550000|13726383440.52|49.9959
10/3/2019|MEXTRAC|09|236250000|8256553087.04|34.9484
10/3/2022|MEXTRAC|09|273250000|10841647950.10|39.6767
10/3/2023|MEXTRAC|09|273200000|12430849306.71|45.5009
10/3/2024|MEXTRAC|09|295600000|14832611296.94|50.1780
10/30/2019|MEXTRAC|09|245800000|8882658354.66|36.1377
10/30/2020|MEXTRAC|09|287100000|9277133822.90|32.3132
10/30/2023|MEXTRAC|09|279200000|12253194093.21|43.8868
10/30/2024|MEXTRAC|09|274550000|13611410765.58|49.5772
10/31/2019|MEXTRAC|09|247550000|8865602127.70|35.8134
10/31/2022|MEXTRAC|09|272300000|11895990152.70|43.6871
10/31/2023|MEXTRAC|09|279200000|12188932810.54|43.6566
10/31/2024|MEXTRAC|09|274450000|13529981830.99|49.2985
10/4/2019|MEXTRAC|09|252850000|9061577046.99|35.8378
10/4/2021|MEXTRAC|09|257750000|11082570386.61|42.9974
10/4/2022|MEXTRAC|09|278350000|11151072466.31|40.0613
10/4/2023|MEXTRAC|09|273400000|12555516353.33|45.9236
10/4/2024|MEXTRAC|09|295600000|15160359434.38|51.2867
10/5/2020|MEXTRAC|09|283550000|8996224204.74|31.7271
10/5/2021|CHNTRAC|11|7200000|393576459.32|54.6634
10/5/2021|MEXTRAC|09|257750000|11109947008.86|43.1036
10/5/2022|MEXTRAC|09|278350000|11105954912.88|39.8992
10/5/2023|MEXTRAC|09|276150000|12193495189.76|44.1553
10/6/2020|MEXTRAC|09|283550000|9073587725.45|32.0000
10/6/2021|MEXTRAC|09|254550000|10955136159.62|43.0373
10/6/2022|MEXTRAC|09|278350000|11238635840.49|40.3759
10/6/2023|MEXTRAC|09|276200000|12280663509.84|44.4629
10/7/2019|MEXTRAC|09|252850000|8968883734.33|35.4712
10/7/2020|MEXTRAC|09|283550000|9194543845.95|32.4265
10/7/2021|MEXTRAC|09|254550000|10958157315.00|43.0491
10/7/2022|MEXTRAC|09|273750000|10881608595.95|39.7502
10/7/2024|MEXTRAC|09|295600000|15019280826.98|50.8095
10/8/2019|FIBRATC|14|5300000|109691637.96|20.6965
10/8/2019|MEXTRAC|09|254900000|8969692403.91|35.1891
10/8/2020|MEXTRAC|09|283550000|9445088878.71|33.3101
10/8/2021|MEXTRAC|09|254600000|11000685822.59|43.2077
10/8/2024|MEXTRAC|09|295600000|14856541846.68|50.2589
10/9/2019|MEXTRAC|09|252800000|8897223818.05|35.1947
10/9/2020|MEXTRAC|09|282250000|9417225569.08|33.3648
10/9/2023|MEXTRAC|09|276200000|12163126155.20|44.0374
10/9/2024|MEXTRAC|09|295600000|14881632809.48|50.3438
11/1/2019|MEXTRAC|09|249400000|9028761768.81|36.2019
11/1/2021|MEXTRAC|09|251100000|11185467580.65|44.5459
11/1/2022|MEXTRAC|09|270300000|12033298602.98|44.5183
11/1/2023|MEXTRAC|09|279350000|12403919384.52|44.4028
11/1/2024|MEXTRAC|09|274450000|13511348817.92|49.2306
11/10/2020|MEXTRAC|09|288500000|10169407635.06|35.2492
11/10/2021|MEXTRAC|09|258450000|11513479610.42|44.5482
11/10/2022|MEXTRAC|09|269100000|12114374695.15|45.0181
11/10/2023|MEXTRAC|09|271650000|12412030836.52|45.6913
11/11/2019|MEXTRAC|09|251650000|9073290054.12|36.0552
11/11/2020|MEXTRAC|09|288500000|10318418497.59|35.7657
11/11/2021|MEXTRAC|09|258500000|11478502920.76|44.4043
11/11/2022|MEXTRAC|09|272900000|12521089440.81|45.8816
11/11/2024|MEXTRAC|09|280700000|14044357063.21|50.0333
11/12/2019|MEXTRAC|09|249800000|8914735101.15|35.6875
11/12/2020|MEXTRAC|09|288500000|10142008306.28|35.1543
11/12/2021|MEXTRAC|09|257600000|11392716818.56|44.2264
11/12/2024|MEXTRAC|09|280700000|13996857893.21|49.8641
11/13/2019|MEXTRAC|09|249850000|8917717631.96|35.6923
11/13/2020|MEXTRAC|09|288050000|10236468069.85|35.5371
11/13/2023|MEXTRAC|09|271650000|12397304999.94|45.6371
11/13/2024|MEXTRAC|09|280800000|13926999286.76|49.5976
11/14/2019|MEXTRAC|09|248100000|8870794101.21|35.7549
11/14/2022|MEXTRAC|09|272350000|12461446252.74|45.7553
11/14/2023|MEXTRAC|09|278200000|13017558374.43|46.7921
11/14/2024|MEXTRAC|09|280800000|13852716059.14|49.3330
11/15/2019|MEXTRAC|09|248100000|8929812779.61|35.9928
11/15/2022|MEXTRAC|09|272350000|12424584829.08|45.6199
11/15/2023|MEXTRAC|09|278300000|13099352267.18|47.0692
11/15/2024|MEXTRAC|09|281000000|13779138208.79|49.0361
11/16/2021|MEXTRAC|09|259150000|11370207277.92|43.8750
11/16/2022|MEXTRAC|09|272350000|12375347467.06|45.4391
11/16/2023|MEXTRAC|09|278300000|13049363795.66|46.8896
11/17/2020|MEXTRAC|09|287750000|10538885756.29|36.6251
11/17/2021|MEXTRAC|09|259850000|11374870091.20|43.7748
11/17/2022|MEXTRAC|09|272950000|12369026662.33|45.3161
11/17/2023|MEXTRAC|09|278300000|13137065186.65|47.2047
11/18/2020|MEXTRAC|09|287250000|10579038737.79|36.8287
