SECURITY,DATE,EXCHANGE,Custom,SESSION,Custom.1,VOLUME,VALUE
POCHTECB,5/29/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,27345,163986.52
POCHTECB,5/29/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,16677,100781.92
HOTEL*,5/11/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,1486,7122.84
HOTEL*,5/11/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,4651,22328.64
HOTEL*,5/11/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,109,519.27
HOTEL*,5/11/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,5863,28142.4
HOTEL*,5/12/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,33,158.05
HOTEL*,5/12/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,240,1148.91
HOTEL*,5/12/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,2993,14366.39
HOTEL*,5/12/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,193,924.56
HOTEL*,5/13/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,1295,6151.83
HOTEL*,5/13/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,557,2639.37
HOTEL*,5/13/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,1368,6433.25
HOTEL*,5/13/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,398,1885.21
HOTEL*,5/14/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,184,856.36
HOTEL*,5/14/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,594,2831.06
HOTEL*,5/14/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,28,132.4
HOTEL*,5/14/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,54,252.72
HOTEL*,5/15/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,19,90.09
HOTEL*,5/15/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,871,4164.37
HOTEL*,5/15/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,6470,31038.33
HOTEL*,5/15/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,463,2198.69
HOTEL*,5/18/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,176,834.01
HOTEL*,5/18/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,368,1748.01
HOTEL*,5/18/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,193,916.75
HOTEL*,5/18/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,2,9.54
HOTEL*,5/19/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,121,564.82
HOTEL*,5/19/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,54,256.3
HOTEL*,5/19/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,234,1087.12
HOTEL*,5/19/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,5342,24579.02
HOTEL*,5/20/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,18,82.56
HOTEL*,5/20/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,50,226.94
HOTEL*,5/20/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,1149,5194.72
HOTEL*,5/20/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,607,2759.79
HOTEL*,5/21/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,1202,5869.62
HOTEL*,5/21/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,9117,45398.07
HOTEL*,5/21/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,10458,51161.16
HOTEL*,5/21/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,6909,33825.87
HOTEL*,5/22/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,12837,58578.38
HOTEL*,5/22/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,3634,16976.29
HOTEL*,5/22/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,16601,75651.88
HOTEL*,5/22/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,353,1623.3
HOTEL*,5/25/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,560,2707.95
HOTEL*,5/25/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,236,1109.99
HOTEL*,5/25/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,1066,5144.12
HOTEL*,5/25/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,7099,34031.72
HOTEL*,5/26/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,1200,5591.87
HOTEL*,5/26/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,558,2621.65
HOTEL*,5/26/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,1031,4832.38
HOTEL*,5/26/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,4796,22492.01
HOTEL*,5/27/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,792,3840.08
HOTEL*,5/27/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,2357,11438.27
HOTEL*,5/27/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,9832,47951.6
HOTEL*,5/27/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,9399,45635.8
HOTEL*,5/28/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,5230,25401.4
HOTEL*,5/28/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,9021,42504.95
HOTEL*,5/28/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,4935,23265.34
HOTEL*,5/28/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,21,98.4
HOTEL*,5/29/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,688,3347.7
HOTEL*,5/29/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,660,3220.38
HOTEL*,5/29/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,824,4003.46
HOTEL*,5/29/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,16,77.32
SOMA21,5/11/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,39,1950
SOMA21,5/11/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,4,200
SOMA21,5/11/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,69,3450
SOMA21,5/11/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,3,148.5
SOMA21,5/12/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,2,99.9
SOMA21,5/14/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,117,5844.15
SOMA21,5/15/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,2,99.9
SOMA21,5/18/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,1010,50489.5
SOMA21,5/18/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,391,19546.09
SOMA21,5/21/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,40000,1800000
SOMA21,5/21/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,15,676.05
SOMA21,5/26/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,8,368
SOMA21,5/26/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,17,765
SOMA21,5/27/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,84,3780
SOMA21,5/27/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,1,45
SOMA21,5/28/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,6,273
SOMA21,5/29/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,100,4500
SOMA21,5/29/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,1,46
KIMBERB,5/11/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,1,38
KIMBERB,5/13/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,395308,15436777.4
KIMBERB,5/13/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,604692,23613222.6
KIMBERB,5/21/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,1,39.03
KIMBERB,5/26/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,648658,24519274.86
KIMBERB,5/26/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,351342,13280728.83
FEMSAUB,5/11/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,341,56227
FEMSAUB,5/11/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,150,24499
FEMSAUB,5/11/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,39,6456
FEMSAUB,5/11/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,58,9491
FEMSAUB,5/12/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,69,11219.5
FEMSAUB,5/12/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,10,1605
FEMSAUB,5/12/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,27,4455
FEMSAUB,5/13/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,133,22017.4
FEMSAUB,5/14/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,64,10560
FEMSAUB,5/14/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,144,23886.92
FEMSAUB,5/14/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,21,3465
FEMSAUB,5/14/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,3,495
FEMSAUB,5/15/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,39,6457.48
FEMSAUB,5/15/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,40,6596
FEMSAUB,5/15/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,108,17705
FEMSAUB,5/15/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,50,8243
FEMSAUB,5/18/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,2568,411863.68
FEMSAUB,5/18/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,126,20088.02
FEMSAUB,5/18/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,24,3906.8
FEMSAUB,5/18/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,2746,443082
FEMSAUB,5/19/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,53,8658.5
FEMSAUB,5/19/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,375,62191
FEMSAUB,5/19/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,135,22271.5
FEMSAUB,5/19/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,90,14856
FEMSAUB,5/20/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,700,116200
FEMSAUB,5/20/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,6,986
FEMSAUB,5/20/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,6,991.64
FEMSAUB,5/21/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,6,994.3
FEMSAUB,5/21/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,24,3979.58
FEMSAUB,5/21/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,2,331.22
FEMSAUB,5/21/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,13,2153.58
FEMSAUB,5/22/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,25,4109.5
FEMSAUB,5/22/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,57,9138.74
FEMSAUB,5/22/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,8,1294.57
FEMSAUB,5/22/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,2,324
FEMSAUB,5/25/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,12,1991.4
FEMSAUB,5/25/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,23,3812.8
FEMSAUB,5/25/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,10,1622.74
FEMSAUB,5/25/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,5,821
FEMSAUB,5/26/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,21,3486.5
FEMSAUB,5/26/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,110,18302.48
FEMSAUB,5/26/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,37,5946.5
FEMSAUB,5/26/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,51,8507.48
FEMSAUB,5/27/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,26,4316
FEMSAUB,5/27/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,51,8446
FEMSAUB,5/27/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,25,4129
FEMSAUB,5/27/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,3,498
FEMSAUB,5/28/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,19,3150.96
FEMSAUB,5/28/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,7,1162
FEMSAUB,5/28/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,106,17566.94
FEMSAUB,5/28/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,5,830
FEMSAUB,5/29/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,159,26100
FEMSAUB,5/29/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,50,8230
FEMSAUB,5/29/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,112,18369
VALUEGFO,5/11/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,2,116.4
VALUEGFO,5/11/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,20,1164
VALUEGFO,5/11/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,2,116.4
VALUEGFO,5/12/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,1,58.2
VALUEGFO,5/12/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,85,4947
VALUEGFO,5/13/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,10,582
VALUEGFO,5/13/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,2,115.5
VALUEGFO,5/14/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,2,116.4
VALUEGFO,5/14/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,4,232.8
VALUEGFO,5/15/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,34,1978.8
VALUEGFO,5/15/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,2,116.4
VALUEGFO,5/18/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,693,40332.6
VALUEGFO,5/18/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,207,11904.4
VALUEGFO,5/19/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,2,116
VALUEGFO,5/22/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,5,291
VALUEGFO,5/26/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,2,116.4
VALUEGFO,5/27/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,5,295
VALUEGFO,5/28/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,5,285
VALUEGFO,5/29/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,61,3477
VALUEGFO,5/29/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,9,522
KUOA,5/15/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,1,62.3
KUOA,5/15/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,153,9486
KUOA,5/20/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,1,62
KUOA,5/22/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,35000,2065031.5
KUOA,5/29/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,4,232
GPROFUT*,5/13/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,1,125.89
GPROFUT*,5/14/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,5,630
GPROFUT*,5/15/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,8,1008
GPROFUT*,5/15/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,61,7686
GPROFUT*,5/18/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,55,6878.26
GPROFUT*,5/18/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,5,630
GPROFUT*,5/22/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,31,3906
GPROFUT*,5/22/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,1,125
GPROFUT*,5/22/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,2,252
GPROFUT*,5/25/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,10,1260
GPROFUT*,5/25/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,104,13104
GPROFUT*,5/25/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,30,3780
GPROFUT*,5/26/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,1,126
GPROFUT*,5/26/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,10,1260
GPROFUT*,5/26/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,1,126
GPROFUT*,5/27/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,9,1134
GPROFUT*,5/27/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,81,10206
GPROFUT*,5/28/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,23,2898
GPROFUT*,5/29/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,5,630
GPROFUT*,5/29/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,13,1638
SPORTS,5/11/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,184148,1654390.36
SPORTS,5/11/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,5341,47999.44
SPORTS,5/11/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,11979,107464.26
SPORTS,5/11/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,26321,234811.07
SPORTS,5/12/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,7915,70519.46
SPORTS,5/12/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,85702,773312.42
SPORTS,5/12/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,4215,38385
SPORTS,5/12/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,22772,206242.27
SPORTS,5/13/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,7862,70761.58
SPORTS,5/13/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,272,2448.83
SPORTS,5/13/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,83965,755664.76
SPORTS,5/13/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,3601,32203.15
SPORTS,5/14/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,86470,777542.19
SPORTS,5/14/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,10072,90542.86
SPORTS,5/14/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,36,319.58
SPORTS,5/14/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,7717,68982.3
SPORTS,5/15/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,217,1934.8
SPORTS,5/15/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,20886,186923.86
SPORTS,5/15/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,1861,16629.5
SPORTS,5/15/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,319948,2877886.89
SPORTS,5/18/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,10379,93396.63
SPORTS,5/18/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,5063,45550.5
SPORTS,5/18/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,437,3889.41
SPORTS,5/18/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,4015,36087.58
SPORTS,5/19/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,14126,126253
SPORTS,5/19/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,18562,165755.7
SPORTS,5/19/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,427,3802.66
SPORTS,5/19/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,3018,27110.47
SPORTS,5/20/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,16401,149033.73
SPORTS,5/20/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,2397,21845.64
SPORTS,5/20/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,323,2918.83
SPORTS,5/20/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,23011,208363.08
SPORTS,5/21/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,5212,46940.15
SPORTS,5/21/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,16078,145728.84
SPORTS,5/21/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,16776,151914.29
SPORTS,5/21/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,5405,48645
SPORTS,5/22/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,228,2047.88
SPORTS,5/22/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,7288,65585
SPORTS,5/22/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,39914,358825.8
SPORTS,5/22/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,35,315
SPORTS,5/25/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,7,62.91
SPORTS,5/25/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,1157,10329.39
SPORTS,5/25/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,7,63
SPORTS,5/25/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,2303,20710.65
SPORTS,5/26/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,918,8260.04
SPORTS,5/26/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,328,2952.61
SPORTS,5/26/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,61,551.08
SPORTS,5/26/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,406,3654.07
SPORTS,5/27/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,35072,317855.95
SPORTS,5/27/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,1092,9937.92
SPORTS,5/27/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,2008,18141.66
SPORTS,5/27/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,27711,252058.7
SPORTS,5/28/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,40007,363635
SPORTS,5/28/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,52072,471976
SPORTS,5/28/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,6383,57457.25
SPORTS,5/28/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,394,3581.99
SPORTS,5/29/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,31206,283476.91
SPORTS,5/29/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,2359,21568.52
SPORTS,5/29/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,2522,22744.32
SPORTS,5/29/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,39088,354332.4
CYDSASAA,5/11/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,2171,69919.12
CYDSASAA,5/11/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,10226,332103.75
CYDSASAA,5/11/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,579,18811.9
CYDSASAA,5/11/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,122,3935.79
CYDSASAA,5/12/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,699,22422.76
CYDSASAA,5/12/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,380,12220.5
CYDSASAA,5/12/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,1466,47610.72
CYDSASAA,5/12/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,93,2994
CYDSASAA,5/13/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,1452,46468.25
CYDSASAA,5/13/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,269,8612.6
CYDSASAA,5/13/2026,U,UNINTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,121,3905.64
CYDSASAA,5/13/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,1867,59744
CYDSASAA,5/14/2026,M,INTENTIONAL CROSS,CONTINUOUS MARKET,NORMAL,439,14207.72
CYDSASAA,5/14/2026,M,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,239,7763.3
CYDSASAA,5/14/2026,U,REGULAR TRADE,CONTINUOUS MARKET,NORMAL,251,8132.35
