DATE,BIVA VALUE,BIVA VOLUME,BIVA TRADES,BMV VALUE,BMV VOLUME,BMV TRADES,BIVA VALUE MARKET SHARE,BIVA VOLUME MARKET SHARE,BIVA TRADES MARKET SHARE,BMV VALUE MARKET SHARE,BMV VOLUME MARKET SHARE,BMV TRADES MARKET SHARE
24/01/2024,"2,446,868,287.59","35,506,547","112,902","16,746,034,451.43","300,935,778","423,584",12.75,10.55,21.04,87.25,89.45,78.96
25/01/2024,"5,508,971,529.27","53,789,620","135,760","29,518,130,884.32","444,471,866","470,410",15.73,10.80,22.40,84.27,89.20,77.60
26/01/2024,"3,006,297,743.65","39,070,037","120,640","14,256,751,845.31","289,743,533","415,977",17.41,11.88,22.48,82.59,88.12,77.52
29/01/2024,"2,565,485,047.61","44,070,792","103,039","14,457,877,573.45","282,788,542","425,370",15.07,13.48,19.50,84.93,86.52,80.50
30/01/2024,"2,630,264,679.50","39,415,606","108,778","16,068,565,219.66","303,488,141","398,268",14.07,11.49,21.45,85.93,88.51,78.55
31/01/2024,"3,280,316,248.78","48,371,004","156,733","15,144,770,024.63","277,283,833","520,291",17.80,14.85,23.15,82.20,85.15,76.85
01/02/2024,"3,630,724,893.87","44,583,869","129,644","14,228,694,853.36","217,346,963","438,268",20.33,17.02,22.83,79.67,82.98,77.17
02/02/2024,"3,495,666,095.80","37,149,641","97,642","14,061,877,678.24","206,469,631","370,515",19.91,15.25,20.86,80.09,84.75,79.14
06/02/2024,"4,282,829,660.08","49,374,215","143,458","18,066,312,970.50","314,957,915","528,113",19.16,13.55,21.36,80.84,86.45,78.64
07/02/2024,"4,158,300,455.10","35,306,118","103,139","17,112,560,251.08","248,471,305","456,684",19.55,12.44,18.42,80.45,87.56,81.58
08/02/2024,"3,068,387,171.47","56,727,744","115,633","36,928,571,235.85","301,429,319","397,810",7.67,15.84,22.52,92.33,84.16,77.48
09/02/2024,"3,356,817,592.69","36,947,200","91,926","12,372,531,498.45","171,691,691","312,235",21.34,17.71,22.74,78.66,82.29,77.26
12/02/2024,"4,560,246,162.92","23,758,358","63,309","8,586,766,969.07","192,813,112","240,072",34.69,10.97,20.87,65.31,89.03,79.13
13/02/2024,"3,251,254,724.00","27,230,206","88,188","16,664,604,070.20","216,071,860","336,718",16.32,11.19,20.75,83.68,88.81,79.25
14/02/2024,"3,597,124,300.93","36,767,231","82,945","13,162,153,976.68","245,797,700","286,975",21.46,13.01,22.42,78.54,86.99,77.58
15/02/2024,"2,335,861,302.59","32,382,408","85,856","11,720,650,398.61","246,584,250","369,825",16.62,11.61,18.84,83.38,88.39,81.16
16/02/2024,"1,654,086,289.97","27,114,061","92,479","9,745,594,664.55","188,174,168","388,092",14.51,12.59,19.24,85.49,87.41,80.76
19/02/2024,"422,222,422.77","9,352,403","38,883","2,024,619,557.33","43,493,348","139,532",17.26,17.70,21.79,82.74,82.30,78.21
20/02/2024,"4,684,920,987.42","41,642,872","160,002","16,106,452,220.34","279,458,532","496,241",22.53,12.97,24.38,77.47,87.03,75.62
21/02/2024,"2,976,469,780.72","33,058,206","133,516","13,172,175,772.91","231,552,979","437,924",18.43,12.49,23.36,81.57,87.51,76.64
22/02/2024,"3,242,286,561.10","38,071,212","117,524","15,979,986,476.40","254,482,863","421,129",16.87,13.01,21.82,83.13,86.99,78.18
23/02/2024,"3,222,587,584.36","36,916,562","101,477","15,388,399,755.23","273,008,285","393,034",17.32,11.91,20.52,82.68,88.09,79.48
26/02/2024,"2,702,155,462.46","31,442,751","122,151","12,432,210,913.67","241,395,253","407,167",17.85,11.52,23.08,82.15,88.48,76.92
27/02/2024,"2,750,865,172.55","32,746,587","104,673","15,257,682,431.85","261,211,444","388,552",15.28,11.14,21.22,84.72,88.86,78.78
28/02/2024,"4,048,881,674.16","32,619,248","123,702","14,376,630,756.26","247,696,410","390,564",21.97,11.64,24.05,78.03,88.36,75.95
29/02/2024,"4,514,742,006.50","73,206,895","173,365","28,011,592,969.03","673,743,460","607,138",13.88,9.80,22.21,86.12,90.20,77.79
01/03/2024,"1,975,097,713.57","23,146,945","71,364","11,578,125,121.35","193,353,212","324,852",14.57,10.69,18.01,85.43,89.31,81.99
04/03/2024,"1,921,780,551.94","24,591,765","93,357","10,591,476,587.40","176,940,487","362,186",15.36,12.20,20.49,84.64,87.80,79.51
05/03/2024,"2,799,234,202.34","34,319,974","120,404","13,956,716,142.78","251,451,434","453,524",16.71,12.01,20.98,83.29,87.99,79.02
06/03/2024,"2,857,935,412.89","38,039,097","116,627","12,894,452,866.98","230,242,149","409,337",18.14,14.18,22.17,81.86,85.82,77.83
07/03/2024,"2,600,370,605.71","29,284,625","91,343","12,228,912,859.77","211,924,324","374,918",17.54,12.14,19.59,82.46,87.86,80.41
08/03/2024,"2,238,375,038.26","22,147,914","85,126","12,154,255,172.60","176,427,901","329,165",15.55,11.15,20.55,84.45,88.85,79.45
11/03/2024,"2,656,391,169.36","22,753,805","90,621","16,963,734,441.13","219,590,503","333,792",13.54,9.39,21.35,86.46,90.61,78.65
12/03/2024,"3,009,925,555.00","30,852,391","94,699","11,842,511,682.81","248,357,440","343,508",20.27,11.05,21.61,79.73,88.95,78.39
13/03/2024,"4,869,314,128.83","38,157,341","121,205","13,105,831,195.51","242,798,074","407,195",27.09,13.58,22.94,72.91,86.42,77.06
14/03/2024,"4,402,493,189.04","50,352,265","141,282","18,863,333,528.86","300,640,429","445,507",18.92,14.35,24.08,81.08,85.65,75.92
15/03/2024,"6,502,146,532.58","133,072,023","182,174","52,424,431,225.52","1,172,482,257","725,593",11.03,10.19,20.07,88.97,89.81,79.93
19/03/2024,"4,285,872,761.13","40,197,986","172,593","16,227,163,284.41","261,153,533","503,781",20.89,13.34,25.52,79.11,86.66,74.48
20/03/2024,"4,292,324,981.37","35,827,557","111,664","11,479,246,154.90","239,289,774","370,820",27.22,13.02,23.14,72.78,86.98,76.86
21/03/2024,"2,771,333,883.07","30,645,758","104,808","14,176,701,211.91","251,059,135","372,904",16.35,10.88,21.94,83.65,89.12,78.06
22/03/2024,"3,611,770,114.86","33,874,853","99,986","11,167,206,565.91","230,008,119","336,211",24.44,12.84,22.92,75.56,87.16,77.08
25/03/2024,"3,359,215,122.54","30,798,882","119,151","10,063,906,430.11","118,266,699","326,665",25.03,20.66,26.73,74.97,79.34,73.27
26/03/2024,"2,512,200,357.98","32,665,442","88,904","11,686,698,191.28","183,898,821","338,601",17.69,15.08,20.80,82.31,84.92,79.20
27/03/2024,"2,946,199,967.07","27,947,813","97,821","12,801,610,386.11","163,699,273","344,732",18.71,14.58,22.10,81.29,85.42,77.90
01/04/2024,"2,957,905,699.82","40,468,549","115,840","13,959,713,029.02","271,299,188","387,394",17.48,12.98,23.02,82.52,87.02,76.98
02/04/2024,"3,132,698,403.57","37,096,271","103,986","12,619,200,543.51","230,677,581","335,656",19.89,13.85,23.65,80.11,86.15,76.35
03/04/2024,"3,532,934,839.09","28,276,254","97,953","12,699,192,539.24","245,169,153","349,752",21.77,10.34,21.88,78.23,89.66,78.12
04/04/2024,"2,918,202,777.90","31,179,336","101,299","11,970,325,925.46","227,241,585","337,840",19.60,12.07,23.07,80.40,87.93,76.93
05/04/2024,"2,692,681,581.18","22,694,772","95,543","14,445,208,055.93","260,458,686","336,191",15.71,8.02,22.13,84.29,91.98,77.87
08/04/2024,"2,285,665,896.82","22,971,899","83,041","9,771,141,613.37","206,689,628","263,051",18.96,10.00,23.99,81.04,90.00,76.01
09/04/2024,"2,066,021,982.57","26,257,577","107,660","12,274,672,119.89","246,598,674","309,335",14.41,9.62,25.82,85.59,90.38,74.18
10/04/2024,"4,109,631,755.20","34,617,790","116,557","16,630,050,095.79","285,193,034","355,626",19.82,10.82,24.68,80.18,89.18,75.32
11/04/2024,"2,244,772,243.87","21,353,095","82,631","12,839,336,092.21","235,780,122","265,755",14.88,8.30,23.72,85.12,91.70,76.28
12/04/2024,"2,682,230,667.95","28,633,507","85,081","12,220,616,121.54","208,676,620","292,317",18.00,12.07,22.54,82.00,87.93,77.46
15/04/2024,"2,737,972,915.45","54,592,970","106,951","9,579,509,071.21","228,288,509","346,685",22.23,19.30,23.58,77.77,80.70,76.42
16/04/2024,"3,604,529,466.92","32,754,128","116,610","12,939,237,616.55","259,933,148","391,268",21.79,11.19,22.96,78.21,88.81,77.04
17/04/2024,"2,589,437,068.61","37,236,687","112,549","11,508,713,060.31","287,030,629","382,429",18.37,11.48,22.74,81.63,88.52,77.26
18/04/2024,"2,701,565,670.98","30,472,234","93,709","12,043,212,914.36","242,515,407","384,398",18.32,11.16,19.60,81.68,88.84,80.40
19/04/2024,"2,459,671,762.56","31,431,515","92,473","8,822,744,094.89","170,640,384","343,246",21.80,15.55,21.22,78.20,84.45,78.78
22/04/2024,"2,573,866,436.14","33,672,829","115,333","11,283,928,731.78","228,143,086","358,514",18.57,12.86,24.34,81.43,87.14,75.66
23/04/2024,"2,793,650,044.64","45,903,651","107,548","15,461,448,189.14","263,265,825","400,923",15.30,14.85,21.15,84.70,85.15,78.85
24/04/2024,"3,339,398,392.65","55,440,324","90,179","15,528,667,041.41","324,299,252","396,066",17.70,14.60,18.55,82.30,85.40,81.45
25/04/2024,"4,326,466,103.69","51,805,159","95,840","16,335,357,259.75","326,532,012","376,280",20.94,13.69,20.30,79.06,86.31,79.70
26/04/2024,"2,962,171,776.16","31,034,947","96,536","12,098,767,821.09","204,568,023","364,484",19.67,13.17,20.94,80.33,86.83,79.06
29/04/2024,"2,611,752,503.61","41,349,538","116,864","11,863,517,780.18","273,565,019","328,229",18.04,13.13,26.26,81.96,86.87,73.74
30/04/2024,"2,860,081,691.18","39,631,979","112,723","18,192,775,192.96","381,330,190","423,811",13.59,9.41,21.01,86.41,90.59,78.99
02/05/2024,"2,484,815,850.19","43,453,729","127,915","18,516,776,326.57","322,213,609","500,431",11.83,11.88,20.36,88.17,88.12,79.64
03/05/2024,"3,161,161,278.23","35,947,882","101,827","13,033,504,243.76","246,681,417","342,505",19.52,12.72,22.92,80.48,87.28,77.08
06/05/2024,"2,108,382,896.92","45,712,553","107,348","11,129,148,388.01","240,678,539","391,226",15.93,15.96,21.53,84.07,84.04,78.47
07/05/2024,"3,390,293,774.36","34,767,574","99,359","15,588,971,592.87","348,852,381","347,491",17.86,9.06,22.24,82.14,90.94,77.76
08/05/2024,"3,079,036,701.62","46,091,146","106,400","13,903,578,450.82","303,810,775","387,317",18.13,13.17,21.55,81.87,86.83,78.45
09/05/2024,"3,423,186,743.72","32,787,349","89,112","14,139,290,295.13","290,346,028","321,204",19.49,10.15,21.72,80.51,89.85,78.28
10/05/2024,"2,447,464,590.72","26,611,457","78,858","12,726,816,880.89","272,192,530","269,445",16.13,8.91,22.64,83.87,91.09,77.36
13/05/2024,"3,271,438,662.14","29,683,571","76,904","11,469,721,934.07","164,918,892","302,147",22.19,15.25,20.29,77.81,84.75,79.71
14/05/2024,"3,622,452,448.93","42,969,155","90,952","16,076,436,223.22","267,196,033","331,639",18.39,13.85,21.52,81.61,86.15,78.48
15/05/2024,"3,285,027,137.32","46,939,427","127,858","14,521,138,264.51","254,648,626","433,502",18.45,15.56,22.78,81.55,84.44,77.22
16/05/2024,"3,207,237,726.35","24,219,052","85,574","11,977,790,619.21","228,737,056","307,207",21.12,9.57,21.79,78.88,90.43,78.21
17/05/2024,"2,992,160,769.23","27,585,433","99,968","9,272,467,282.80","146,709,132","268,093",24.40,15.83,27.16,75.60,84.17,72.84
20/05/2024,"2,157,066,462.65","29,788,162","79,654","19,094,931,166.07","170,175,298","282,527",10.15,14.90,21.99,89.85,85.10,78.01
21/05/2024,"2,503,557,393.43","33,460,815","91,096","12,149,660,407.81","221,547,392","304,546",17.09,13.12,23.02,82.91,86.88,76.98
22/05/2024,"3,877,057,930.39","33,714,730","113,942","11,234,479,033.85","196,134,650","395,509",25.66,14.67,22.37,74.34,85.33,77.63
23/05/2024,"3,255,462,446.02","46,892,824","108,195","12,804,777,393.69","191,284,533","346,626",20.27,19.69,23.79,79.73,80.31,76.21
24/05/2024,"1,927,408,953.65","22,986,993","83,501","9,601,736,135.70","181,947,987","295,839",16.72,11.22,22.01,83.28,88.78,77.99
27/05/2024,"345,760,198.58","7,427,663","37,510","2,184,613,803.75","42,814,495","125,777",13.66,14.78,22.97,86.34,85.22,77.03
28/05/2024,"4,428,317,212.79","33,984,401","111,730","14,035,777,112.27","199,390,963","345,376",23.98,14.56,24.44,76.02,85.44,75.56
29/05/2024,"6,927,253,946.16","67,008,703","171,281","19,913,498,470.97","336,573,208","526,315",25.81,16.60,24.55,74.19,83.40,75.45
30/05/2024,"5,281,542,556.65","50,696,639","155,271","18,222,037,493.71","297,469,460","473,700",22.47,14.56,24.69,77.53,85.44,75.31
31/05/2024,"8,927,744,973.90","94,630,795","172,862","37,395,739,181.50","941,071,199","596,071",19.27,9.14,22.48,80.73,90.86,77.52
03/06/2024,"7,642,136,587.37","72,766,203","207,849","23,768,442,792.35","365,867,500","706,743",24.33,16.59,22.73,75.67,83.41,77.27
04/06/2024,"7,584,369,379.03","72,874,641","182,215","24,132,513,350.38","423,354,582","605,071",23.91,14.69,23.14,76.09,85.31,76.86
05/06/2024,"4,872,865,603.57","55,019,286","172,597","20,563,720,634.31","355,401,870","518,018",19.16,13.41,24.99,80.84,86.59,75.01
06/06/2024,"7,352,609,644.06","68,896,166","151,551","27,452,088,176.57","409,612,143","535,401",21.13,14.40,22.06,78.87,85.60,77.94
07/06/2024,"9,084,277,772.48","75,258,136","205,880","31,077,916,088.69","366,089,157","568,355",22.62,17.05,26.59,77.38,82.95,73.41
10/06/2024,"4,196,216,026.00","44,720,638","152,718","17,527,666,808.31","255,553,192","507,980",19.32,14.89,23.11,80.68,85.11,76.89
11/06/2024,"4,981,057,837.57","45,381,822","150,089","19,196,321,399.13","285,282,973","555,316",20.60,13.72,21.28,79.40,86.28,78.72
12/06/2024,"6,597,742,429.22","66,382,509","185,393","20,104,581,705.16","299,422,464","503,106",24.71,18.15,26.93,75.29,81.85,73.07
13/06/2024,"4,306,169,187.22","38,837,961","115,362","16,267,794,964.85","250,857,420","341,184",20.93,13.41,25.27,79.07,86.59,74.73
14/06/2024,"3,784,543,757.89","35,385,398","118,018","17,292,525,146.69","299,735,650","369,062",17.96,10.56,24.23,82.04,89.44,75.77
17/06/2024,"3,983,550,805.10","27,767,055","94,197","11,887,878,654.13","198,842,373","322,247",25.10,12.25,22.62,74.90,87.75,77.38
18/06/2024,"5,114,776,815.00","43,105,135","142,433","13,452,044,943.10","233,466,786","393,690",27.55,15.59,26.57,72.45,84.41,73.43
19/06/2024,"411,809,213.85","10,819,267","33,126","2,728,705,612.04","50,748,669","139,476",13.11,17.57,19.19,86.89,82.43,80.81
20/06/2024,"5,595,328,651.81","36,600,044","112,084","14,980,209,945.30","264,071,921","397,632",27.19,12.17,21.99,72.81,87.83,78.01
21/06/2024,"6,988,671,665.62","90,969,285","186,452","53,188,653,420.40","1,192,640,957","660,239",11.61,7.09,22.02,88.39,92.91,77.98
24/06/2024,"6,840,236,181.24","40,454,591","108,685","17,316,216,087.10","279,466,456","417,359",28.32,12.65,20.66,71.68,87.35,79.34
25/06/2024,"3,639,929,001.67","45,824,579","127,466","31,544,241,276.39","386,981,119","428,112",10.35,10.59,22.94,89.65,89.41,77.06
26/06/2024,"3,617,046,168.32","49,756,215","139,725","18,884,487,377.23","364,906,786","461,630",16.07,12.00,23.24,83.93,88.00,76.76
27/06/2024,"3,698,118,572.77","38,679,346","105,219","17,399,355,203.93","325,855,074","332,166",17.53,10.61,24.06,82.47,89.39,75.94
28/06/2024,"5,269,448,868.61","47,803,804","125,981","18,282,588,803.95","289,136,817","390,191",22.37,14.19,24.41,77.63,85.81,75.59
01/07/2024,"5,834,297,248.90","43,076,898","104,461","15,829,415,625.36","376,989,000","343,047",26.93,10.25,23.34,73.07,89.75,76.66
02/07/2024,"4,757,202,475.18","49,781,871","131,062","18,724,790,415.38","342,335,779","428,732",20.26,12.70,23.41,79.74,87.30,76.59
03/07/2024,"4,240,018,539.30","30,752,489","98,662","10,465,777,192.62","178,451,651","311,605",28.83,14.70,24.05,71.17,85.30,75.95
04/07/2024,"260,584,600.38","5,334,613","23,382","1,179,077,685.35","26,290,471","93,331",18.10,16.87,20.03,81.90,83.13,79.97
05/07/2024,"3,367,727,573.09","22,022,968","84,210","13,199,336,850.99","195,873,585","260,506",20.33,10.11,24.43,79.67,89.89,75.57
08/07/2024,"4,221,406,988.25","34,964,703","83,174","13,608,883,108.35","268,310,744","307,880",23.68,11.53,21.27,76.32,88.47,78.73
09/07/2024,"3,840,907,843.56","30,494,067","92,391","13,306,562,604.73","235,064,225","361,561",22.40,11.48,20.35,77.60,88.52,79.65
10/07/2024,"4,242,021,528.91","36,216,332","115,123","14,915,716,552.49","284,066,555","440,111",22.14,11.31,20.73,77.86,88.69,79.27
11/07/2024,"4,401,100,745.49","30,681,296","99,431","14,339,780,816.97","215,707,058","380,629",23.48,12.45,20.71,76.52,87.55,79.29
12/07/2024,"3,835,809,431.14","31,948,094","113,651","14,401,488,270.18","242,777,722","399,398",21.03,11.63,22.15,78.97,88.37,77.85
15/07/2024,"4,181,616,613.21","26,231,023","79,052","13,758,778,488.45","220,951,340","334,134",23.31,10.61,19.13,76.69,89.39,80.87
16/07/2024,"2,617,500,334.41","31,309,469","86,625","15,681,709,329.79","256,885,888","335,695",14.30,10.86,20.51,85.70,89.14,79.49
17/07/2024,"3,114,138,574.96","35,071,736","112,246","13,368,810,433.85","271,453,247","454,517",18.89,11.44,19.80,81.11,88.56,80.20
18/07/2024,"3,535,554,472.64","39,248,237","104,292","15,209,367,197.35","279,403,178","419,941",18.86,12.32,19.89,81.14,87.68,80.11
19/07/2024,"2,541,647,501.83","26,023,343","75,780","8,658,618,206.26","176,614,730","316,487",22.69,12.84,19.32,77.31,87.16,80.68
22/07/2024,"1,752,665,345.04","23,935,499","81,426","13,923,392,891.17","325,146,996","328,904",11.18,6.86,19.84,88.82,93.14,80.16
23/07/2024,"2,958,812,696.22","27,226,377","87,526","14,762,146,918.16","338,235,283","395,921",16.70,7.45,18.10,83.30,92.55,81.90
24/07/2024,"3,006,972,973.09","31,213,935","102,959","15,624,613,729.56","294,891,779","430,817",16.14,9.57,19.29,83.86,90.43,80.71
25/07/2024,"3,985,316,540.45","53,102,160","150,216","16,598,266,492.10","721,220,351","577,042",19.36,6.86,20.66,80.64,93.14,79.34
26/07/2024,"3,543,087,752.67","38,687,097","116,036","16,502,952,747.12","364,957,126","508,890",17.67,9.58,18.57,82.33,90.42,81.43
29/07/2024,"2,360,991,070.62","31,415,179","79,206","25,506,907,028.71","377,233,486","358,497",8.47,7.69,18.10,91.53,92.31,81.90
30/07/2024,"5,479,597,614.18","69,711,382","127,110","19,053,467,786.08","384,694,744","586,522",22.34,15.34,17.81,77.66,84.66,82.19
31/07/2024,"4,792,881,934.41","80,253,285","93,887","23,137,705,643.87","455,698,086","404,548",17.16,14.97,18.84,82.84,85.03,81.16
01/08/2024,"3,534,387,504.06","38,259,507","107,124","22,627,516,016.23","376,599,344","482,154",13.51,9.22,18.18,86.49,90.78,81.82
02/08/2024,"5,801,663,130.51","32,907,611","104,926","35,105,627,611.42","339,322,753","427,763",14.18,8.84,19.70,85.82,91.16,80.30
05/08/2024,"4,153,640,838.62","34,945,497","112,380","27,458,126,537.09","268,148,004","396,206",13.14,11.53,22.10,86.86,88.47,77.90
06/08/2024,"4,719,892,946.92","34,424,142","114,010","15,123,779,635.47","266,250,075","448,612",23.79,11.45,20.26,76.21,88.55,79.74
07/08/2024,"4,056,529,988.93","38,016,191","117,864","19,882,710,022.29","280,876,615","454,266",16.95,11.92,20.60,83.05,88.08,79.40
08/08/2024,"2,698,854,340.81","24,623,715","85,571","15,655,818,786.64","278,013,811","379,674",14.70,8.14,18.39,85.30,91.86,81.61
09/08/2024,"3,140,371,151.79","18,575,134","70,059","13,138,823,089.50","180,729,852","289,636",19.29,9.32,19.48,80.71,90.68,80.52
12/08/2024,"2,070,811,449.60","17,037,382","64,967","9,546,761,222.58","192,164,002","260,818",17.82,8.14,19.94,82.18,91.86,80.06
13/08/2024,"2,091,036,743.63","28,083,445","81,229","13,968,579,438.85","213,727,671","362,197",13.02,11.61,18.32,86.98,88.39,81.68
14/08/2024,"1,828,352,821.14","20,750,963","87,232","12,364,851,310.47","263,329,402","370,843",12.88,7.30,19.04,87.12,92.70,80.96
15/08/2024,"3,617,359,177.72","23,390,204","79,680","14,006,485,602.86","224,495,699","344,599",20.53,9.44,18.78,79.47,90.56,81.22
16/08/2024,"2,364,296,942.50","21,842,905","74,270","11,005,567,659.69","208,343,201","343,782",17.68,9.49,17.77,82.32,90.51,82.23
19/08/2024,"2,873,958,939.39","22,461,993","69,314","9,126,604,102.55","165,934,880","307,145",23.95,11.92,18.41,76.05,88.08,81.59
20/08/2024,"2,871,049,889.33","22,461,628","69,313","9,281,287,358.55","167,394,156","307,146",23.63,11.83,18.41,76.37,88.17,81.59
21/08/2024,"4,147,408,268.54","31,602,292","115,088","16,095,067,744.17","259,379,214","427,689",20.49,10.86,21.20,79.51,89.14,78.80
22/08/2024,"12,854,574,663.61","54,427,117","92,215","17,618,665,149.40","341,924,370","406,693",42.18,13.73,18.48,57.82,86.27,81.52
23/08/2024,"6,963,934,463.94","57,395,257","79,978","14,731,676,907.46","284,080,921","364,985",32.10,16.81,17.97,67.90,83.19,82.03
26/08/2024,"4,659,225,372.21","41,291,851","93,648","15,296,213,868.63","287,148,844","380,162",23.35,12.57,19.76,76.65,87.43,80.24
27/08/2024,"4,519,100,565.24","37,327,498","99,222","17,983,719,813.86","257,232,303","418,551",20.08,12.67,19.16,79.92,87.33,80.84
28/08/2024,"5,759,155,038.42","41,414,094","119,195","17,450,131,056.69","303,877,051","491,027",24.81,11.99,19.53,75.19,88.01,80.47
29/08/2024,"5,849,348,379.79","53,439,695","120,044","25,616,562,437.83","305,331,031","483,632",18.59,14.90,19.89,81.41,85.10,80.11
30/08/2024,"5,053,613,427.48","58,890,076","150,571","32,891,600,816.47","514,526,442","640,433",13.32,10.27,19.04,86.68,89.73,80.96
02/09/2024,"383,638,291.20","6,234,928","34,933","2,115,417,150.91","39,829,340","138,948",15.35,13.54,20.09,84.65,86.46,79.91
03/09/2024,"4,633,374,084.53","30,274,473","127,019","14,287,926,039.41","241,739,785","469,515",24.49,11.13,21.29,75.51,88.87,78.71
04/09/2024,"3,561,274,794.21","33,904,336","137,418","21,440,812,804.19","248,633,056","522,083",14.24,12.00,20.84,85.76,88.00,79.16
05/09/2024,"5,266,032,220.02","38,990,862","120,939","32,574,196,346.89","296,636,881","461,702",13.92,11.62,20.76,86.08,88.38,79.24
06/09/2024,"3,167,464,232.04","25,642,735","95,536","16,436,069,750.38","196,423,147","386,207",16.16,11.55,19.83,83.84,88.45,80.17
09/09/2024,"2,370,109,768.90","19,518,962","89,205","10,176,515,347.89","189,653,125","400,082",18.89,9.33,18.23,81.11,90.67,81.77
10/09/2024,"4,997,368,535.10","34,269,716","112,457","15,040,196,764.67","274,870,660","496,050",24.94,11.09,18.48,75.06,88.91,81.52
11/09/2024,"4,325,795,562.31","41,755,358","127,650","14,114,705,757.18","299,103,086","544,001",23.46,12.25,19.01,76.54,87.75,80.99
12/09/2024,"3,275,725,591.92","37,161,061","90,447","32,161,889,926.62","277,347,354","386,918",9.24,11.82,18.95,90.76,88.18,81.05
13/09/2024,"3,239,554,586.85","24,981,517","79,578","12,929,976,918.10","186,372,635","340,300",20.03,11.82,18.95,79.97,88.18,81.05
17/09/2024,"2,444,238,546.38","33,048,286","108,477","13,582,595,017.65","250,915,973","488,225",15.25,11.64,18.18,84.75,88.36,81.82
18/09/2024,"5,025,741,653.90","38,850,445","79,676","11,175,568,858.02","187,139,441","339,902",31.02,17.19,18.99,68.98,82.81,81.01
19/09/2024,"4,778,914,796.39","34,561,212","89,479","19,515,113,729.50","261,221,803","401,428",19.67,11.68,18.23,80.33,88.32,81.77
20/09/2024,"5,905,863,000.18","118,709,776","133,060","39,619,000,299.83","1,031,224,486","628,243",12.97,10.32,17.48,87.03,89.68,82.52
23/09/2024,"2,010,854,470.24","43,463,328","85,793","11,551,514,215.21","251,508,431","358,682",14.83,14.73,19.30,85.17,85.27,80.70
24/09/2024,"3,186,267,591.75","57,387,244","101,728","16,253,562,632.32","359,925,985","427,710",16.39,13.75,19.21,83.61,86.25,80.79
25/09/2024,"4,368,443,549.67","40,498,252","118,399","21,715,452,491.32","287,139,911","507,400",16.75,12.36,18.92,83.25,87.64,81.08
26/09/2024,"3,407,515,473.55","40,566,227","113,565","33,192,372,935.49","312,794,549","525,853",9.31,11.48,17.76,90.69,88.52,82.24
27/09/2024,"3,955,780,095.76","49,498,974","128,976","17,545,080,341.57","291,579,009","466,987",18.40,14.51,21.64,81.60,85.49,78.36
30/09/2024,"2,305,409,832.55","32,258,999","101,837","16,392,313,870.08","294,767,273","407,489",12.33,9.86,19.99,87.67,90.14,80.01
02/10/2024,"5,491,126,704.25","60,731,341","131,691","20,736,273,821.69","352,460,805","476,913",20.94,14.70,21.64,79.06,85.30,78.36
03/10/2024,"5,288,635,303.65","48,910,869","131,477","19,401,632,273.92","295,961,436","460,712",21.42,14.18,22.20,78.58,85.82,77.80
04/10/2024,"3,947,779,258.48","43,599,512","115,419","13,639,589,331.82","244,351,458","437,589",22.45,15.14,20.87,77.55,84.86,79.13
07/10/2024,"2,765,634,355.03","27,484,153","103,438","13,677,318,047.56","209,038,770","443,936",16.82,11.62,18.90,83.18,88.38,81.10
08/10/2024,"3,176,128,548.27","35,693,082","113,337","13,910,684,618.60","277,813,767","506,506",18.59,11.39,18.28,81.41,88.61,81.72
09/10/2024,"2,460,983,513.19","32,623,975","113,759","14,295,367,059.60","235,529,002","444,898",14.69,12.17,20.36,85.31,87.83,79.64
10/10/2024,"5,844,556,722.91","40,604,847","123,906","15,278,129,897.98","273,908,766","515,794",27.67,12.91,19.37,72.33,87.09,80.63
11/10/2024,"2,828,622,633.84","29,371,901","89,547","12,809,986,983.32","176,797,464","429,832",18.09,14.25,17.24,81.91,85.75,82.76
14/10/2024,"2,347,761,983.98","28,036,356","94,557","9,195,293,883.57","229,485,857","452,989",20.34,10.89,17.27,79.66,89.11,82.73
15/10/2024,"3,276,752,955.94","41,913,020","135,251","16,396,038,532.57","316,935,806","573,672",16.66,11.68,19.08,83.34,88.32,80.92
16/10/2024,"3,543,027,487.87","46,359,704","129,063","19,801,711,234.27","328,734,427","523,764",15.18,12.36,19.77,84.82,87.64,80.23
17/10/2024,"2,837,182,881.15","30,009,195","83,882","13,164,466,094.43","195,956,705","329,888",17.73,13.28,20.27,82.27,86.72,79.73
18/10/2024,"2,614,869,198.58","28,895,904","64,771","10,402,402,499.98","212,538,194","284,491",20.09,11.97,18.55,79.91,88.03,81.45
21/10/2024,"2,936,616,055.88","41,482,436","73,079","10,461,461,922.94","225,604,302","323,986",21.92,15.53,18.40,78.08,84.47,81.60
22/10/2024,"1,400,147,744.98","22,473,553","66,660","14,266,047,526.14","302,210,139","462,148",8.94,6.92,12.61,91.06,93.08,87.39
23/10/2024,"4,415,559,775.41","38,599,090","135,168","13,866,577,895.58","248,573,951","459,308",24.15,13.44,22.74,75.85,86.56,77.26
24/10/2024,"3,414,615,143.76","42,854,487","118,978","15,539,800,984.85","280,810,253","435,821",18.01,13.24,21.45,81.99,86.76,78.55
25/10/2024,"2,828,093,023.31","39,095,464","95,253","12,636,871,799.66","237,930,273","387,347",18.29,14.11,19.74,81.71,85.89,80.26
28/10/2024,"2,127,396,034.70","28,562,989","97,705","10,182,271,132.51","229,537,903","358,497",17.28,11.07,21.42,82.72,88.93,78.58
