DATE,BIVA VALUE,BIVA VOLUME,BIVA TRADES,BMV VALUE,BMV VOLUME,BMV TRADES,BIVA VALUE MARKET SHARE,BIVA VOLUME MARKET SHARE,BIVA TRADES MARKET SHARE,BMV VALUE MARKET SHARE,BMV VOLUME MARKET SHARE,BMV TRADES MARKET SHARE
30/05/2022,"198,840,680.45","4,041,537","14,800","4,259,574,178.86","107,330,351","239,151",4.46,3.63,5.83,95.54,96.37,94.17
31/05/2022,"2,688,446,071.74","29,373,690","49,718","63,680,045,263.70","1,475,009,065","929,748",4.05,1.95,5.08,95.95,98.05,94.92
01/06/2022,"1,242,543,697.54","9,688,155","30,351","14,951,122,199.95","210,551,894","392,980",7.67,4.40,7.17,92.33,95.60,92.83
02/06/2022,"716,211,485.74","11,118,506","34,462","11,574,669,829.61","240,408,904","415,601",5.83,4.42,7.66,94.17,95.58,92.34
03/06/2022,"","","","","","",,,,,,
06/06/2022,"1,013,030,591.45","6,670,279","25,473","14,883,698,920.88","150,867,050","347,931",6.37,4.23,6.82,93.63,95.77,93.18
07/06/2022,"2,714,319,085.40","8,648,295","20,866","12,969,179,687.75","172,438,867","337,893",17.31,4.78,5.82,82.69,95.22,94.18
08/06/2022,"943,337,086.62","8,048,067","34,619","17,706,411,142.48","215,657,632","418,238",5.06,3.60,7.64,94.94,96.40,92.36
09/06/2022,"938,639,155.42","6,503,041","25,894","15,023,591,477.39","265,037,400","335,287",5.88,2.39,7.17,94.12,97.61,92.83
10/06/2022,"997,269,149.45","6,931,052","18,341","19,555,189,025.22","199,636,157","305,959",4.85,3.36,5.66,95.15,96.64,94.34
13/06/2022,"3,266,562,790.89","17,719,256","43,529","24,857,440,979.74","313,985,765","463,153",11.61,5.34,8.59,88.39,94.66,91.41
14/06/2022,"2,735,990,178.76","13,154,014","52,124","26,570,606,786.60","255,143,424","540,903",9.34,4.90,8.79,90.66,95.10,91.21
15/06/2022,"3,242,337,823.37","15,218,459","34,742","16,444,447,455.93","255,945,224","404,055",16.47,5.61,7.92,83.53,94.39,92.08
16/06/2022,"2,045,341,392.08","14,553,998","37,459","18,217,065,437.27","272,845,222","431,804",10.09,5.06,7.98,89.91,94.94,92.02
17/06/2022,"2,252,294,745.38","37,182,591","53,844","30,401,958,887.42","824,341,545","563,174",6.90,4.32,8.73,93.10,95.68,91.27
20/06/2022,"85,538,657.40","2,377,635","9,619","9,041,517,193.26","90,212,990","132,385",0.94,2.57,6.77,99.06,97.43,93.23
21/06/2022,"2,061,101,029.22","13,429,313","33,265","14,685,940,928.42","201,273,236","331,351",12.31,6.25,9.12,87.69,93.75,90.88
22/06/2022,"1,242,431,359.47","9,858,403","33,981","17,322,929,629.86","202,458,984","353,866",6.69,4.64,8.76,93.31,95.36,91.24
23/06/2022,"","","","","","",,,,,,
24/06/2022,"997,020,450.05","10,081,129","38,032","21,199,014,321.60","243,773,662","425,350",4.49,3.97,8.21,95.51,96.03,91.79
27/06/2022,"1,181,579,815.61","6,633,048","24,494","16,785,471,941.12","176,983,728","288,215",6.58,3.61,7.83,93.42,96.39,92.17
28/06/2022,"775,156,556.86","8,213,561","31,676","21,665,144,400.94","241,274,378","359,368",3.45,3.29,8.10,96.55,96.71,91.90
29/06/2022,"2,960,801,252.32","17,576,659","34,455","19,378,637,502.93","260,990,244","393,860",13.25,6.31,8.04,86.75,93.69,91.96
30/06/2022,"1,138,528,698.44","13,378,843","48,332","18,667,190,390.92","291,641,023","436,809",5.75,4.39,9.96,94.25,95.61,90.04
01/07/2022,"1,275,733,984.39","7,640,969","31,472","17,070,020,607.22","164,996,665","305,186",6.95,4.43,9.35,93.05,95.57,90.65
04/07/2022,"83,132,829.98","1,959,258","6,303","2,619,500,509.70","61,276,976","111,190",3.08,3.10,5.36,96.92,96.90,94.64
05/07/2022,"1,082,931,739.79","9,496,864","39,058","23,056,296,790.90","194,086,984","335,162",4.49,4.66,10.44,95.51,95.34,89.56
06/07/2022,"1,891,304,866.85","8,283,321","30,749","19,913,446,612.17","329,887,524","337,190",8.67,2.45,8.36,91.33,97.55,91.64
07/07/2022,"1,432,861,115.13","8,999,720","30,600","16,026,793,889.62","253,502,066","382,185",8.21,3.43,7.41,91.79,96.57,92.59
08/07/2022,"705,618,736.28","8,764,504","27,560","13,977,820,721.19","160,868,502","293,275",4.81,5.17,8.59,95.19,94.83,91.41
11/07/2022,"965,389,697.09","4,880,390","16,288","15,236,954,762.75","122,177,416","234,438",5.96,3.84,6.50,94.04,96.16,93.50
12/07/2022,"1,217,462,903.81","9,577,197","27,430","22,031,516,216.12","201,209,937","370,047",5.24,4.54,6.90,94.76,95.46,93.10
13/07/2022,"721,000,849.78","11,658,994","37,935","16,135,301,503.38","243,148,720","369,903",4.28,4.58,9.30,95.72,95.42,90.70
14/07/2022,"1,777,488,753.80","9,254,666","34,204","14,704,245,043.95","191,983,956","349,761",10.78,4.60,8.91,89.22,95.40,91.09
18/07/2022,"740,798,858.10","5,411,298","20,511","10,768,032,461.94","109,461,184","285,599",6.44,4.71,6.70,93.56,95.29,93.30
19/07/2022,"907,456,622.69","5,590,868","21,609","18,375,963,172.91","163,321,949","309,499",4.71,3.31,6.53,95.29,96.69,93.47
20/07/2022,"1,349,415,348.90","7,386,837","27,843","19,786,673,749.68","163,065,556","328,172",6.38,4.33,7.82,93.62,95.67,92.18
21/07/2022,"1,474,147,506.52","6,921,709","29,277","25,100,917,080.55","209,610,675","319,775",5.55,3.20,8.39,94.45,96.80,91.61
22/07/2022,"879,080,204.66","5,302,743","21,629","17,684,266,455.50","158,653,507","270,206",4.74,3.23,7.41,95.26,96.77,92.59
25/07/2022,"965,235,259.27","5,481,216","18,727","13,612,509,628.78","145,530,582","232,666",6.62,3.63,7.45,93.38,96.37,92.55
26/07/2022,"1,139,238,973.42","7,548,789","26,400","18,624,397,651.58","257,041,950","334,421",5.76,2.85,7.32,94.24,97.15,92.68
27/07/2022,"698,709,679.31","10,006,831","29,781","19,880,130,295.67","225,408,897","408,418",3.40,4.25,6.80,96.60,95.75,93.20
28/07/2022,"1,027,667,365.26","9,823,083","35,525","21,315,587,767.59","243,453,543","320,158",4.60,3.88,9.99,95.40,96.12,90.01
29/07/2022,"1,250,910,150.26","10,509,004","38,318","24,428,862,618.83","296,573,706","373,491",4.87,3.42,9.30,95.13,96.58,90.70
01/08/2022,"1,334,412,570.36","6,957,476","29,914","17,649,882,461.70","186,653,461","383,289",7.03,3.59,7.24,92.97,96.41,92.76
02/08/2022,"2,231,178,737.86","12,591,803","41,816","23,033,657,849.91","238,779,274","435,121",8.83,5.01,8.77,91.17,94.99,91.23
03/08/2022,"1,273,876,720.34","8,167,702","33,709","16,783,852,793.22","217,234,637","380,519",7.05,3.62,8.14,92.95,96.38,91.86
04/08/2022,"6,504,342,631.84","16,495,089","34,424","15,282,828,310.67","233,833,716","449,480",29.85,6.59,7.11,70.15,93.41,92.89
05/08/2022,"1,037,721,794.71","11,501,518","27,552","14,728,344,652.10","191,822,290","335,265",6.58,5.66,7.59,93.42,94.34,92.41
08/08/2022,"2,627,590,726.67","9,685,383","31,084","15,110,860,939.77","206,822,533","351,819",14.81,4.47,8.12,85.19,95.53,91.88
09/08/2022,"3,811,010,230.08","9,549,777","30,480","18,739,678,080.06","188,590,438","380,935",16.90,4.82,7.41,83.10,95.18,92.59
10/08/2022,"4,569,052,516.55","13,683,433","34,127","25,388,958,961.49","260,435,542","439,582",15.25,4.99,7.20,84.75,95.01,92.80
11/08/2022,"1,314,106,133.37","12,346,937","34,336","19,948,811,362.21","270,318,630","440,050",6.18,4.37,7.24,93.82,95.63,92.76
12/08/2022,"5,679,842,016.09","11,659,021","22,271","17,633,163,747.44","175,850,722","379,181",24.36,6.22,5.55,75.64,93.78,94.45
15/08/2022,"1,145,625,884.28","7,566,184","30,477","11,439,228,506.62","126,318,266","314,324",9.10,5.65,8.84,90.90,94.35,91.16
16/08/2022,"1,264,494,620.62","8,784,233","30,897","13,441,216,792.46","191,390,077","332,532",8.60,4.39,8.50,91.40,95.61,91.50
17/08/2022,"1,336,239,497.98","7,765,844","22,828","13,592,569,762.30","158,431,355","304,979",8.95,4.67,6.96,91.05,95.33,93.04
18/08/2022,"2,982,389,494.21","9,292,253","26,257","11,588,970,967.20","135,498,232","271,780",20.47,6.42,8.81,79.53,93.58,91.19
19/08/2022,"3,151,295,585.50","7,804,692","22,332","11,522,936,412.45","118,042,628","247,971",21.48,6.20,8.26,78.52,93.80,91.74
22/08/2022,"2,169,530,703.97","19,431,628","51,709","13,126,500,981.34","152,908,242","326,988",14.18,11.28,13.65,85.82,88.72,86.35
23/08/2022,"1,503,377,713.23","16,735,496","55,119","11,303,932,856.81","161,334,700","299,915",11.74,9.40,15.52,88.26,90.60,84.48
24/08/2022,"4,165,463,719.16","18,117,018","50,187","11,146,264,666.38","141,090,747","284,605",27.20,11.38,14.99,72.80,88.62,85.01
25/08/2022,"2,152,345,259.51","16,181,457","52,874","12,019,558,625.77","145,430,731","279,802",15.19,10.01,15.89,84.81,89.99,84.11
26/08/2022,"2,629,509,264.98","20,816,792","58,526","14,441,790,942.26","143,551,713","377,981",15.40,12.66,13.41,84.60,87.34,86.59
29/08/2022,"3,615,398,785.12","23,847,457","75,424","15,475,855,452.91","253,100,029","351,271",18.94,8.61,17.68,81.06,91.39,82.32
30/08/2022,"3,240,965,072.39","22,968,030","73,232","13,387,633,926.80","196,041,574","378,764",19.49,10.49,16.20,80.51,89.51,83.80
31/08/2022,"11,278,715,406.36","51,116,449","105,741","26,271,063,490.12","604,327,546","565,620",30.04,7.80,15.75,69.96,92.20,84.25
01/09/2022,"5,432,356,430.07","33,838,773","91,106","16,690,052,715.89","213,579,109","428,350",24.56,13.68,17.54,75.44,86.32,82.46
02/09/2022,"1,805,899,219.05","23,152,566","74,152","11,426,221,066.76","164,159,569","326,156",13.65,12.36,18.52,86.35,87.64,81.48
05/09/2022,"115,321,012.99","3,001,273","13,614","960,774,015.95","25,550,215","73,138",10.72,10.51,15.69,89.28,89.49,84.31
06/09/2022,"1,764,374,348.40","21,589,412","76,396","12,143,782,922.15","179,746,539","337,356",12.69,10.72,18.46,87.31,89.28,81.54
07/09/2022,"4,579,434,818.74","35,146,456","111,041","11,235,371,421.79","197,605,071","438,520",28.96,15.10,20.21,71.04,84.90,79.79
08/09/2022,"1,563,351,093.81","22,267,902","75,490","9,659,748,923.70","153,358,345","312,296",13.93,12.68,19.47,86.07,87.32,80.53
09/09/2022,"3,211,891,568.00","21,532,027","73,683","12,198,979,973.89","128,432,586","308,538",20.84,14.36,19.28,79.16,85.64,80.72
12/09/2022,"2,040,080,785.49","23,025,791","83,230","14,393,762,643.54","150,765,697","334,136",12.41,13.25,19.94,87.59,86.75,80.06
13/09/2022,"4,237,824,708.28","29,219,460","78,619","15,586,584,973.42","221,588,246","401,051",21.38,11.65,16.39,78.62,88.35,83.61
14/09/2022,"5,502,152,069.69","38,327,695","81,556","11,882,639,700.79","205,591,612","375,489",31.65,15.71,17.84,68.35,84.29,82.16
15/09/2022,"2,909,718,462.12","58,396,079","100,583","35,713,098,720.61","880,042,868","514,460",7.53,6.22,16.35,92.47,93.78,83.65
19/09/2022,"2,324,278,329.96","32,588,781","97,126","16,729,455,858.48","250,341,638","445,259",12.20,11.52,17.91,87.80,88.48,82.09
20/09/2022,"2,730,848,944.47","45,813,219","102,909","15,030,560,571.40","277,353,344","370,820",15.38,14.18,21.72,84.62,85.82,78.28
21/09/2022,"4,800,935,989.49","31,831,634","79,350","17,448,606,010.66","234,865,910","389,737",21.58,11.94,16.92,78.42,88.06,83.08
22/09/2022,"1,509,407,610.15","28,010,674","85,852","16,853,946,844.05","181,809,851","359,403",8.22,13.35,19.28,91.78,86.65,80.72
23/09/2022,"2,773,807,503.75","25,970,502","83,041","18,840,204,731.37","184,254,308","311,546",12.83,12.35,21.05,87.17,87.65,78.95
26/09/2022,"5,825,912,883.67","21,730,355","65,593","12,959,318,218.05","149,504,156","273,584",31.01,12.69,19.34,68.99,87.31,80.66
27/09/2022,"2,240,364,787.55","25,655,591","84,140","15,896,431,378.52","167,064,674","373,374",12.35,13.31,18.39,87.65,86.69,81.61
28/09/2022,"2,186,693,960.39","36,028,378","74,664","14,715,677,293.24","252,365,294","327,420",12.94,12.49,18.57,87.06,87.51,81.43
29/09/2022,"2,661,631,211.92","33,172,186","103,444","17,041,097,745.86","207,168,473","413,149",13.51,13.80,20.02,86.49,86.20,79.98
30/09/2022,"3,443,661,131.01","35,648,852","87,105","14,377,151,434.42","246,240,489","370,485",19.32,12.65,19.04,80.68,87.35,80.96
03/10/2022,"1,922,285,381.60","25,407,919","76,174","22,572,555,463.49","237,200,668","299,766",7.85,9.68,20.26,92.15,90.32,79.74
04/10/2022,"2,399,747,240.03","32,370,444","94,787","18,753,690,495.33","220,223,124","371,930",11.34,12.82,20.31,88.66,87.18,79.69
05/10/2022,"4,279,790,084.20","30,708,159","79,749","15,389,412,056.34","223,093,408","324,099",21.76,12.10,19.75,78.24,87.90,80.25
06/10/2022,"2,168,190,356.32","23,881,523","79,737","12,826,874,492.25","234,178,259","359,337",14.46,9.25,18.16,85.54,90.75,81.84
07/10/2022,"1,722,619,433.70","20,936,527","77,353","13,964,040,951.40","191,206,752","310,699",10.98,9.87,19.93,89.02,90.13,80.07
10/10/2022,"1,212,672,097.46","13,352,329","51,366","8,085,822,977.19","136,011,777","265,912",13.04,8.94,16.19,86.96,91.06,83.81
11/10/2022,"2,854,429,674.25","29,912,001","77,089","16,307,280,862.38","227,365,821","443,296",14.90,11.63,14.81,85.10,88.37,85.19
12/10/2022,"5,030,061,359.68","30,277,796","83,320","11,402,583,671.01","227,971,698","347,423",30.61,11.72,19.34,69.39,88.28,80.66
13/10/2022,"6,125,513,501.99","28,627,933","64,458","16,793,778,686.85","256,279,685","381,374",26.73,10.05,14.46,73.27,89.95,85.54
14/10/2022,"2,820,821,812.01","24,735,861","70,928","9,846,327,384.41","199,060,149","311,481",22.27,11.05,18.55,77.73,88.95,81.45
17/10/2022,"2,598,446,774.79","36,867,062","86,130","14,162,682,021.19","222,839,539","340,217",15.50,14.20,20.20,84.50,85.80,79.80
18/10/2022,"1,946,682,389.96","31,880,948","77,845","17,069,279,425.18","252,500,542","359,542",10.24,11.21,17.80,89.76,88.79,82.20
19/10/2022,"1,724,932,825.19","21,873,376","64,802","15,310,613,185.77","215,879,020","316,079",10.13,9.20,17.01,89.87,90.80,82.99
20/10/2022,"4,644,826,455.85","30,600,943","93,516","24,032,648,369.56","386,992,494","487,329",16.20,7.33,16.10,83.80,92.67,83.90
21/10/2022,"2,294,892,279.39","26,703,901","92,804","16,229,746,886.23","223,200,602.00","354170",12.39,10.69,20.76,87.61,89.31,79.24
24/10/2022,"2,193,030,554.54","27,770,811","74,578","13,983,409,753.75","224,569,881","348,124",13.56,11.01,17.64,86.44,88.99,82.36
25/10/2022,"4,731,429,802.72","53,100,087","93,278","18,624,859,565.30","297,755,240","448,875",20.26,15.13,17.21,79.74,84.87,82.79
26/10/2022,"3,329,427,356.11","47,755,880","123,036","18,339,643,189.67","356,110,992","490,234",15.36,11.82,20.06,84.64,88.18,79.94
27/10/2022,"2,608,051,611.85","52,323,303","108,841","16,406,625,127.09","267,154,683","522,071",13.72,16.38,17.25,86.28,83.62,82.75
28/10/2022,"2,023,216,715.79","29,334,460","95,224","13,096,669,083.63","221,208,654","349,294",13.38,11.71,21.42,86.62,88.29,78.58
31/10/2022,"1,803,709,779.01","28,265,683","86,629","13,085,354,054.95","253,870,061","392,592",12.11,10.02,18.08,87.89,89.98,81.92
01/11/2022,"2,490,110,730.09","30,271,914","117,478","15,076,697,434.56","231,711,359","449,454",14.18,11.55,20.72,85.82,88.45,79.28
03/11/2022,"2,622,288,968.71","46,369,372","126,551","17,194,388,222.14","306,376,951","535,428",13.23,13.15,19.12,86.77,86.85,80.88
04/11/2022,"4,756,741,825.17","40,235,191","113,525","13,751,515,537.71","189,952,653","373,032",25.70,17.48,23.33,74.30,82.52,76.67
07/11/2022,"1,754,118,129.06","29,964,139","101,024","14,192,633,759.41","211,375,292","402,830",11.00,12.42,20.05,89.00,87.58,79.95
08/11/2022,"2,412,207,652.15","30,626,983","99,318","19,511,799,727.96","235,297,730","397,275",11.00,11.52,20.00,89.00,88.48,80.00
09/11/2022,"2,054,363,339.60","31,262,950","98,977","15,468,671,953.49","218,139,861","404,248",11.72,12.54,19.67,88.28,87.46,80.33
10/11/2022,"3,578,667,618.18","43,391,314","104,608","14,668,310,628.71","216,622,673","393,940",19.61,16.69,20.98,80.39,83.31,79.02
11/11/2022,"8,641,436,317.42","52,978,103","111,881","18,640,089,944.73","323,882,964","457,878",31.68,14.06,19.64,68.32,85.94,80.36
14/11/2022,"3,008,249,850.47","29,137,869","76,487","12,915,770,682.08","224,435,119","407,956",18.89,11.49,15.79,81.11,88.51,84.21
15/11/2022,"2,723,498,327.99","23,922,801","66,123","15,289,382,948.15","214,488,301","387,284",15.12,10.03,14.58,84.88,89.97,85.42
16/11/2022,"2,741,696,644.33","32,367,629","77,696","13,947,726,286.80","256,450,995","383,567",16.43,11.21,16.84,83.57,88.79,83.16
17/11/2022,"2,275,928,654.51","25,681,769","70,551","11,081,400,699.74","198,973,396","394,345",17.04,11.43,15.18,82.96,88.57,84.82
18/11/2022,"2,234,608,276.62","23,902,749","69,701","9,997,779,940.08","292,164,933","380,080",18.27,7.56,15.50,81.73,92.44,84.50
22/11/2022,"2,458,459,395.91","37,181,326","101,558","18,237,863,212.90","263,490,487","437,048",11.88,12.37,18.86,88.12,87.63,81.14
23/11/2022,"2,842,207,563.34","30,727,210","86,225","14,864,179,809.50","210,421,638","376,191",16.05,12.74,18.65,83.95,87.26,81.35
24/11/2022,"270,816,870.24","5,087,787","19,111","2,310,581,319.30","36,466,257","119,103",10.49,12.24,13.83,89.51,87.76,86.17
25/11/2022,"1,482,580,600.06","14,910,566","54,632","7,711,667,427.94","98,772,005","267,894",16.13,13.12,16.94,83.87,86.88,83.06
28/11/2022,"2,728,940,341.36","27,560,443","77,698","10,704,645,867.04","161,750,772","362,615",20.31,14.56,17.65,79.69,85.44,82.35
29/11/2022,"2,702,217,543.55","35,027,281","100,843","13,943,561,499.31","205,528,609","465,091",16.23,14.56,17.82,83.77,85.44,82.18
30/11/2022,"3,901,063,421.71","91,983,085","144,053","36,678,986,762.43","820,145,816","755,800",9.61,10.08,16.01,90.39,89.92,83.99
01/12/2022,"6,843,735,578.56","44,024,322","103,629","25,476,286,067.73","246,430,515","548,556",21.17,15.16,15.89,78.83,84.84,84.11
02/12/2022,"3,109,836,380.08","38,877,310","104,213","12,325,489,414.05","183,059,344","429,665",20.15,17.52,19.52,79.85,82.48,80.48
05/12/2022,"3,114,121,002.11","24,943,007","67,168","10,776,957,809.76","132,401,385","311,167",22.42,15.85,17.75,77.58,84.15,82.25
06/12/2022,"2,974,794,885.65","40,576,158","107,889","13,548,634,024.87","209,828,434","475,752",18.00,16.20,18.49,82.00,83.80,81.51
07/12/2022,"2,609,116,478.13","31,639,764","87,153","12,530,699,043.82","186,786,340","428,537",17.23,14.49,16.90,82.77,85.51,83.10
08/12/2022,"2,568,880,639.98","26,640,746","71,208","11,161,295,796.68","170,975,157","429,484",18.71,13.48,14.22,81.29,86.52,85.78
09/12/2022,"3,037,572,076.73","33,830,059","85,640","13,253,529,401.86","158,828,018","407,053",18.65,17.56,17.38,81.35,82.44,82.62
13/12/2022,"9,265,719,716.65","59,472,444","121,196","33,296,139,867.87","362,799,278","562,655",21.77,14.08,17.72,78.23,85.92,82.28
14/12/2022,"4,868,618,034.04","47,810,242","100,329","17,739,811,648.75","212,881,396","470,164",21.53,18.34,17.59,78.47,81.66,82.41
15/12/2022,"3,972,530,725.95","52,996,644","83,234","19,355,889,290.17","318,570,070","400,965",17.03,14.26,17.19,82.97,85.74,82.81
16/12/2022,"4,622,195,081.87","72,657,401","127,950","19,979,461,584.52","438,160,747","506,149",18.79,14.22,20.18,81.21,85.78,79.82
19/12/2022,"1,485,546,014.54","21,658,437","76,891","9,017,437,110.86","120,222,262","331,304",14.14,15.27,18.84,85.86,84.73,81.16
20/12/2022,"2,539,584,250.86","25,203,163","67,096","17,035,607,177.09","157,361,008","304,653",12.97,13.81,18.05,87.03,86.19,81.95
21/12/2022,"4,819,012,991.42","27,598,248","72,789","14,354,336,122.92","153,382,046","305,821",25.13,15.25,19.23,74.87,84.75,80.77
22/12/2022,"2,182,400,344.09","23,564,410","71,863","10,575,417,207.70","126,547,425","255,444",17.11,15.70,21.96,82.89,84.30,78.04
23/12/2022,"3,109,262,046.29","22,500,751","67,430","9,383,662,210.52","113,513,440","263,045",24.89,16.54,20.40,75.11,83.46,79.60
26/12/2022,"95,557,909.11","2,881,839","10,122","1,932,198,725.79","15,868,520","48,978",4.71,15.37,17.13,95.29,84.63,82.87
27/12/2022,"3,858,362,986.74","13,086,782","48,155","8,946,196,934.25","74,954,564","214,174",30.13,14.86,18.36,69.87,85.14,81.64
28/12/2022,"4,311,141,971.06","20,430,586","54,184","10,517,554,497.93","107,572,142","258,554",29.07,15.96,17.33,70.93,84.04,82.67
29/12/2022,"5,204,978,706.09","16,765,027","36,711","8,950,964,146.06","84,692,955","201,963",36.77,16.52,15.38,63.23,83.48,84.62
30/12/2022,"1,441,928,039.99","28,960,021","53,779","8,920,190,453.30","146,327,990","257,971",13.92,16.52,17.25,86.08,83.48,82.75
02/01/2023,"86,928,547.44","1,972,344","12,606","632,011,623.39","16,379,371","64,856",12.09,10.75,16.27,87.91,89.25,83.73
03/01/2023,"1,526,990,609.05","14,595,390","54,643","10,271,939,755.51","112,245,180","234,832",12.94,11.51,18.88,87.06,88.49,81.12
04/01/2023,"1,927,699,123.45","35,797,363","116,990","15,302,483,518.60","162,724,449","399,265",11.19,18.03,22.66,88.81,81.97,77.34
05/01/2023,"2,563,863,229.49","34,051,999","90,206","12,800,934,350.37","174,735,000","385,934",16.69,16.31,18.95,83.31,83.69,81.05
06/01/2023,"2,436,686,265.15","28,287,370","82,590","15,168,855,943.97","171,636,940","353,980",13.84,14.15,18.92,86.16,85.85,81.08
09/01/2023,"1,346,548,300.08","28,261,633","81,523","11,577,549,359.93","167,128,682","401,470",10.42,14.46,16.88,89.58,85.54,83.12
10/01/2023,"1,561,377,926.43","26,433,041","77,545","12,805,891,264.65","180,050,533","368,570",10.87,12.80,17.38,89.13,87.20,82.62
11/01/2023,"5,092,325,068.77","48,452,223","128,933","30,141,732,907.93","255,738,389","496,556",14.45,15.93,20.61,85.55,84.07,79.39
