firm,date,TradeSourceId,Side,instrumentType,Value
ACTIN,2018-12-24,IO,Cross,SIC,23166850
ACTIN,2018-12-26,AT,Buy,SIC,380348
ACTIN,2018-12-26,AT,Buy,equity,521409.15
ACTIN,2018-12-26,AT,Sell,SIC,99100
ACTIN,2018-12-26,AT,Sell,equity,31674.4
ACTIN,2018-12-26,IO,Cross,SIC,5001662.04
ACTIN,2018-12-27,AT,Buy,SIC,1439112.9
ACTIN,2018-12-27,AT,Buy,equity,303771.34
ACTIN,2018-12-27,AT,Sell,SIC,220108
ACTIN,2018-12-27,AT,Sell,equity,108
ACTIN,2018-12-27,IO,Cross,SIC,4950636.66
ACTIN,2018-12-28,AT,Buy,equity,46973.95
ACTIN,2018-12-28,AT,Sell,equity,1945406.01
ACTIN,2018-12-28,IO,Cross,SIC,7299726.8
ACTIN,2018-12-31,AT,Buy,equity,18242.2
ACTIN,2018-12-31,AT,Sell,SIC,709000
ACTIN,2018-12-31,AT,Sell,equity,9692.77
ACTIN,2019-01-02,AT,Buy,SIC,157468.2
ACTIN,2019-01-02,AT,Buy,equity,250688.36
ACTIN,2019-01-02,AT,Cross,equity,131410.16
ACTIN,2019-01-02,AT,Sell,SIC,1288.5
ACTIN,2019-01-02,AT,Sell,equity,72973.36
ACTIN,2019-01-02,IO,Cross,SIC,5999650.8
ACTIN,2019-01-02,IO,Cross,equity,5878023.8
ACTIN,2019-01-03,AT,Buy,SIC,1729.8
ACTIN,2019-01-03,AT,Buy,equity,27322.92
ACTIN,2019-01-03,AT,Sell,equity,1065
ACTIN,2019-01-03,IO,Cross,SIC,85975115.42
ACTIN,2019-01-04,AT,Buy,SIC,1268128
ACTIN,2019-01-04,AT,Buy,equity,12716.51
ACTIN,2019-01-04,AT,Sell,SIC,14640.03
ACTIN,2019-01-04,AT,Sell,equity,75858.77
ACTIN,2019-01-07,AT,Buy,SIC,173979.45
ACTIN,2019-01-07,AT,Buy,equity,27531.95
ACTIN,2019-01-07,AT,Sell,SIC,4395823.5
ACTIN,2019-01-07,AT,Sell,equity,3882813.19
ACTIN,2019-01-07,IO,Cross,SIC,15295525
ACTIN,2019-01-08,AT,Buy,SIC,334575.72
ACTIN,2019-01-08,AT,Buy,equity,317445.23
ACTIN,2019-01-08,AT,Sell,SIC,1575200.41
ACTIN,2019-01-08,AT,Sell,equity,25067.6
ACTIN,2019-01-09,AT,Buy,SIC,1141844.29
ACTIN,2019-01-09,AT,Buy,equity,73267.51
ACTIN,2019-01-09,AT,Sell,SIC,105281.47
ACTIN,2019-01-09,AT,Sell,equity,64586.46
ACTIN,2019-01-10,AT,Buy,SIC,198784
ACTIN,2019-01-10,AT,Buy,equity,139101.12
ACTIN,2019-01-10,AT,Sell,SIC,5829.5
ACTIN,2019-01-10,AT,Sell,equity,35592.36
ACTIN,2019-01-11,AT,Buy,SIC,291103.45
ACTIN,2019-01-11,AT,Buy,equity,21089.8
ACTIN,2019-01-11,AT,Sell,SIC,6436.29
ACTIN,2019-01-11,AT,Sell,equity,193481.07
ACTIN,2019-01-14,AT,Buy,SIC,1198013.94
ACTIN,2019-01-14,AT,Buy,equity,629571.7
ACTIN,2019-01-14,AT,Sell,SIC,7038.5
ACTIN,2019-01-14,AT,Sell,equity,14880.52
ACTIN,2019-01-15,AT,Buy,SIC,240144.49
ACTIN,2019-01-15,AT,Buy,equity,644017
ACTIN,2019-01-15,AT,Sell,SIC,37780.01
ACTIN,2019-01-15,AT,Sell,equity,56549
ACTIN,2019-01-16,AT,Buy,SIC,1403843.95
ACTIN,2019-01-16,AT,Buy,equity,274811.73
ACTIN,2019-01-16,AT,Sell,SIC,82985.25
ACTIN,2019-01-16,AT,Sell,equity,123322
ACTIN,2019-01-17,AT,Buy,SIC,1877.98
ACTIN,2019-01-17,AT,Buy,equity,9454718.68
ACTIN,2019-01-17,AT,Sell,SIC,4569260
ACTIN,2019-01-17,AT,Sell,equity,219374.36
ACTIN,2019-01-18,AT,Buy,SIC,716628.32
ACTIN,2019-01-18,AT,Buy,equity,42323585.28
ACTIN,2019-01-18,AT,Sell,SIC,283837.06
ACTIN,2019-01-18,AT,Sell,equity,264125
ACTIN,2019-01-21,AT,Buy,SIC,23400
ACTIN,2019-01-21,AT,Buy,equity,136957.71
ACTIN,2019-01-21,AT,Cross,SIC,1854
ACTIN,2019-01-21,AT,Sell,equity,30615.55
ACTIN,2019-01-22,AT,Buy,SIC,1374399.76
ACTIN,2019-01-22,AT,Buy,equity,574182.9
ACTIN,2019-01-22,AT,Sell,SIC,4674615.49
ACTIN,2019-01-22,AT,Sell,equity,70010.84
ACTIN,2019-01-23,AT,Buy,SIC,543984.26
ACTIN,2019-01-23,AT,Buy,equity,52405287.58
ACTIN,2019-01-23,AT,Sell,SIC,256242.44
ACTIN,2019-01-23,AT,Sell,equity,188481.26
ACTIN,2019-01-24,AT,Buy,SIC,75191.5
ACTIN,2019-01-24,AT,Buy,equity,225935.24
ACTIN,2019-01-24,AT,Sell,SIC,4990051.31
ACTIN,2019-01-24,AT,Sell,equity,687235.07
ACTIN,2019-01-25,AT,Buy,SIC,1033924.94
ACTIN,2019-01-25,AT,Buy,equity,829997.28
ACTIN,2019-01-25,AT,Sell,SIC,4722993.4
ACTIN,2019-01-25,AT,Sell,equity,99798.81
ACTIN,2019-01-28,AT,Buy,SIC,161061.68
ACTIN,2019-01-28,AT,Buy,equity,61096.55
ACTIN,2019-01-28,AT,Sell,SIC,1337163.92
ACTIN,2019-01-28,AT,Sell,equity,6092837.3
ACTIN,2019-01-29,AT,Buy,SIC,634945.36
ACTIN,2019-01-29,AT,Buy,equity,62449.44
ACTIN,2019-01-29,AT,Sell,SIC,1513062.55
ACTIN,2019-01-29,AT,Sell,equity,227659.15
ACTIN,2019-01-29,IO,Cross,SIC,30932728.26
ACTIN,2019-01-30,AT,Buy,SIC,7456048.83
ACTIN,2019-01-30,AT,Buy,equity,7127987.16
ACTIN,2019-01-30,AT,Sell,SIC,3275893.66
ACTIN,2019-01-30,AT,Sell,equity,3097287.3
ACTIN,2019-01-31,AT,Buy,SIC,5825939.62
ACTIN,2019-01-31,AT,Buy,equity,410756.99
ACTIN,2019-01-31,AT,Sell,SIC,3608412.68
ACTIN,2019-01-31,AT,Sell,equity,3692100.85
ACTIN,2019-02-01,AT,Buy,SIC,1682652.28
ACTIN,2019-02-01,AT,Buy,equity,3626535.14
ACTIN,2019-02-01,AT,Cross,equity,483957.9
ACTIN,2019-02-01,AT,Sell,SIC,1892346.3
ACTIN,2019-02-01,AT,Sell,equity,57987.31
ACTIN,2019-02-05,AT,Buy,SIC,761305.06
ACTIN,2019-02-05,AT,Buy,equity,1093340.24
ACTIN,2019-02-05,AT,Sell,SIC,1151884.92
ACTIN,2019-02-05,AT,Sell,equity,36146.34
ACTIN,2019-02-06,AT,Buy,SIC,930556.17
ACTIN,2019-02-06,AT,Buy,equity,457013.58
ACTIN,2019-02-06,AT,Sell,SIC,1340434.27
ACTIN,2019-02-06,AT,Sell,equity,306121.8
ACTIN,2019-02-06,IO,Cross,equity,129618400
ACTIN,2019-02-07,AT,Buy,SIC,911352.69
ACTIN,2019-02-07,AT,Buy,equity,2357162.07
ACTIN,2019-02-07,AT,Sell,SIC,24426
ACTIN,2019-02-07,AT,Sell,equity,142295.53
ACTIN,2019-02-08,AT,Buy,SIC,1604760.29
ACTIN,2019-02-08,AT,Buy,equity,1805097.11
ACTIN,2019-02-08,AT,Cross,equity,58800
ACTIN,2019-02-08,AT,Sell,SIC,474288.02
ACTIN,2019-02-08,AT,Sell,equity,2082156.24
ACTIN,2019-02-11,AT,Buy,SIC,65361.59
ACTIN,2019-02-11,AT,Buy,equity,5690594.26
ACTIN,2019-02-11,AT,Sell,equity,814013.56
ACTIN,2019-02-12,AT,Buy,SIC,1116698.66
ACTIN,2019-02-12,AT,Buy,equity,1435912.75
ACTIN,2019-02-12,AT,Sell,SIC,135570.44
ACTIN,2019-02-12,AT,Sell,equity,5564332.79
ACTIN,2019-02-13,AT,Buy,SIC,133456.58
ACTIN,2019-02-13,AT,Buy,equity,1895201.12
ACTIN,2019-02-13,AT,Sell,SIC,2295645.09
ACTIN,2019-02-13,AT,Sell,equity,597580.8
ACTIN,2019-02-14,AT,Buy,SIC,2099655.56
ACTIN,2019-02-14,AT,Buy,equity,1977549.87
ACTIN,2019-02-14,AT,Sell,SIC,323775.4
ACTIN,2019-02-14,AT,Sell,equity,46107.47
ACTIN,2019-02-15,AT,Buy,SIC,6449789.28
ACTIN,2019-02-15,AT,Buy,equity,54316.13
ACTIN,2019-02-15,AT,Sell,SIC,2521519.36
ACTIN,2019-02-15,AT,Sell,equity,1090455.16
ACTIN,2019-02-18,AT,Buy,equity,63520.91
ACTIN,2019-02-18,AT,Sell,equity,2928
ACTIN,2019-02-19,AT,Buy,SIC,1312529.57
ACTIN,2019-02-19,AT,Buy,equity,1074424.69
ACTIN,2019-02-19,AT,Sell,SIC,910935.56
ACTIN,2019-02-19,AT,Sell,equity,352828.8
ACTIN,2019-02-20,AT,Buy,SIC,1273760.46
ACTIN,2019-02-20,AT,Buy,equity,3249882.81
ACTIN,2019-02-20,AT,Sell,SIC,136150.34
ACTIN,2019-02-20,AT,Sell,equity,828100.09
ACTIN,2019-02-21,AT,Buy,SIC,760618.05
ACTIN,2019-02-21,AT,Buy,equity,774294.66
ACTIN,2019-02-21,AT,Sell,SIC,1034081.27
ACTIN,2019-02-21,AT,Sell,equity,358895.24
ACTIN,2019-02-22,AT,Buy,SIC,405898.89
ACTIN,2019-02-22,AT,Buy,equity,785584.84
ACTIN,2019-02-22,AT,Sell,SIC,2160592.37
ACTIN,2019-02-22,AT,Sell,equity,187183.87
ACTIN,2019-02-25,AT,Buy,SIC,412282.92
ACTIN,2019-02-25,AT,Buy,equity,308542.67
ACTIN,2019-02-25,AT,Sell,SIC,3597614.8
ACTIN,2019-02-25,AT,Sell,equity,1577992.72
ACTIN,2019-02-26,AT,Buy,SIC,2042499.97
ACTIN,2019-02-26,AT,Buy,equity,201538.2
ACTIN,2019-02-26,AT,Sell,SIC,3216548.55
ACTIN,2019-02-26,AT,Sell,equity,62774.89
ACTIN,2019-02-27,AT,Buy,SIC,329358.51
ACTIN,2019-02-27,AT,Buy,equity,1053673.73
ACTIN,2019-02-27,AT,Sell,SIC,3371412.42
ACTIN,2019-02-27,AT,Sell,equity,152892.9
ACTIN,2019-02-28,AT,Buy,SIC,1103638.91
ACTIN,2019-02-28,AT,Buy,equity,238501.54
ACTIN,2019-02-28,AT,Sell,SIC,50808.49
ACTIN,2019-02-28,AT,Sell,equity,1788556.98
ACTIN,2019-02-28,IO,Cross,SIC,401092460
ACTIN,2019-03-01,AT,Buy,SIC,1070641.46
ACTIN,2019-03-01,AT,Buy,equity,168760.8
ACTIN,2019-03-01,AT,Sell,SIC,726083.61
ACTIN,2019-03-01,AT,Sell,equity,76352.79
ACTIN,2019-03-01,IO,Cross,equity,20288100
ACTIN,2019-03-04,AT,Buy,SIC,2954356.65
ACTIN,2019-03-04,AT,Buy,equity,4038301.68
ACTIN,2019-03-04,AT,Sell,SIC,5059840.58
ACTIN,2019-03-04,AT,Sell,equity,342684.7
ACTIN,2019-03-04,IO,Cross,SIC,30703428.6
ACTIN,2019-03-04,IO,Cross,equity,9625750
ACTIN,2019-03-04,VW,Cross,SIC,30861233.26
ACTIN,2019-03-05,AT,Buy,SIC,196527.71
ACTIN,2019-03-05,AT,Buy,equity,1296586.62
ACTIN,2019-03-05,AT,Sell,SIC,374930
ACTIN,2019-03-05,AT,Sell,equity,2416054.52
ACTIN,2019-03-05,IO,Cross,equity,1317630
ACTIN,2019-03-06,AT,Buy,SIC,95165
ACTIN,2019-03-06,AT,Buy,equity,1227964.02
ACTIN,2019-03-06,AT,Sell,SIC,566041.74
ACTIN,2019-03-06,AT,Sell,equity,648068.84
ACTIN,2019-03-06,IO,Cross,SIC,20572710.72
ACTIN,2019-03-06,VW,Cross,SIC,5793170.64
ACTIN,2019-03-07,AT,Buy,SIC,2203473.55
ACTIN,2019-03-07,AT,Buy,equity,579211.82
ACTIN,2019-03-07,AT,Sell,SIC,2443172.09
ACTIN,2019-03-07,AT,Sell,equity,1159458.68
ACTIN,2019-03-08,AT,Buy,SIC,34398894.58
ACTIN,2019-03-08,AT,Buy,equity,373881.13
ACTIN,2019-03-08,AT,Cross,SIC,70992.9
ACTIN,2019-03-08,AT,Sell,SIC,1912911.49
ACTIN,2019-03-08,AT,Sell,equity,61407.16
ACTIN,2019-03-11,AT,Buy,SIC,962211.45
ACTIN,2019-03-11,AT,Buy,equity,1030565.47
ACTIN,2019-03-11,AT,Sell,SIC,3390780.54
ACTIN,2019-03-11,AT,Sell,equity,372843.76
ACTIN,2019-03-12,AT,Buy,SIC,550770.12
ACTIN,2019-03-12,AT,Buy,equity,11922098.1
ACTIN,2019-03-12,AT,Cross,equity,1834812
ACTIN,2019-03-12,AT,Sell,SIC,2131482.99
ACTIN,2019-03-12,AT,Sell,equity,6025628.22
ACTIN,2019-03-12,IO,Cross,equity,2934080
ACTIN,2019-03-13,AT,Buy,SIC,712819.47
ACTIN,2019-03-13,AT,Buy,equity,312356.29
ACTIN,2019-03-13,AT,Sell,SIC,61141.5
ACTIN,2019-03-13,AT,Sell,equity,185908.09
ACTIN,2019-03-14,AT,Buy,SIC,641662.97
ACTIN,2019-03-14,AT,Buy,equity,1594120.57
ACTIN,2019-03-14,AT,Cross,equity,43121
ACTIN,2019-03-14,AT,Sell,SIC,4303895.14
ACTIN,2019-03-14,AT,Sell,equity,8483161.26
ACTIN,2019-03-14,IF,Cross,equity,42050000
ACTIN,2019-03-15,AT,Buy,SIC,5154148.22
ACTIN,2019-03-15,AT,Buy,equity,312429.84
ACTIN,2019-03-15,AT,Sell,SIC,1436895.91
ACTIN,2019-03-15,AT,Sell,equity,2158987.61
ACTIN,2019-03-15,IO,Cross,equity,21590000
ACTIN,2019-03-19,AT,Buy,SIC,2227634.99
ACTIN,2019-03-19,AT,Buy,equity,792214.59
ACTIN,2019-03-19,AT,Sell,SIC,1224625.49
ACTIN,2019-03-19,AT,Sell,equity,2047435.62
ACTIN,2019-03-20,AT,Buy,SIC,742773.03
ACTIN,2019-03-20,AT,Buy,equity,585203.95
ACTIN,2019-03-20,AT,Sell,SIC,3225181.65
ACTIN,2019-03-20,AT,Sell,equity,13057800.1
ACTIN,2019-03-21,AT,Buy,SIC,4609723.6
ACTIN,2019-03-21,AT,Buy,equity,218637.79
ACTIN,2019-03-21,AT,Sell,SIC,8149920.98
ACTIN,2019-03-21,AT,Sell,equity,551488.82
ACTIN,2019-03-22,AT,Buy,SIC,2467314.88
ACTIN,2019-03-22,AT,Buy,equity,4783546.83
ACTIN,2019-03-22,AT,Cross,equity,249900
ACTIN,2019-03-22,AT,Sell,SIC,2810580.09
ACTIN,2019-03-22,AT,Sell,equity,21192001.88
ACTIN,2019-03-22,IO,Cross,SIC,9375719.4
ACTIN,2019-03-25,AT,Buy,SIC,34063893.59
ACTIN,2019-03-25,AT,Buy,equity,722529.59
ACTIN,2019-03-25,AT,Cross,equity,244476
ACTIN,2019-03-25,AT,Sell,SIC,10752101.97
ACTIN,2019-03-25,AT,Sell,equity,772143.38
ACTIN,2019-03-25,IO,Cross,SIC,1679378.4
ACTIN,2019-03-26,AT,Buy,SIC,501815.85
ACTIN,2019-03-26,AT,Buy,equity,85110.73
ACTIN,2019-03-26,AT,Sell,SIC,105447.39
ACTIN,2019-03-26,AT,Sell,equity,828949.9
ACTIN,2019-03-26,IO,Cross,SIC,14626327.5
ACTIN,2019-03-27,AT,Buy,SIC,11590161.2
ACTIN,2019-03-27,AT,Buy,equity,2242937.85
ACTIN,2019-03-27,AT,Sell,SIC,436624.42
ACTIN,2019-03-27,AT,Sell,equity,133824.72
ACTIN,2019-03-28,AT,Buy,SIC,9410077.6
ACTIN,2019-03-28,AT,Buy,equity,3192074.77
ACTIN,2019-03-28,AT,Sell,SIC,7154197.49
ACTIN,2019-03-28,AT,Sell,equity,830197.96
ACTIN,2019-03-29,AT,Buy,SIC,523465.94
ACTIN,2019-03-29,AT,Buy,equity,4932718.08
ACTIN,2019-03-29,AT,Sell,SIC,2092847.3
ACTIN,2019-03-29,AT,Sell,equity,446401.24
ACTIN,2019-04-01,AT,Buy,SIC,3997798.25
ACTIN,2019-04-01,AT,Buy,equity,220306.36
ACTIN,2019-04-01,AT,Sell,SIC,1848928.3
ACTIN,2019-04-01,AT,Sell,equity,956428.37
ACTIN,2019-04-01,IO,Cross,SIC,1358232
ACTIN,2019-04-02,AT,Buy,SIC,24208962.52
ACTIN,2019-04-02,AT,Buy,equity,5162988.79
ACTIN,2019-04-02,AT,Sell,SIC,1866874.33
ACTIN,2019-04-02,AT,Sell,equity,1970145.5
ACTIN,2019-04-02,IO,Cross,SIC,8779055.85
ACTIN,2019-04-03,AT,Buy,SIC,3120670.15
ACTIN,2019-04-03,AT,Buy,equity,499832.59
ACTIN,2019-04-03,AT,Sell,SIC,2060967.8
ACTIN,2019-04-03,AT,Sell,equity,1026332.27
ACTIN,2019-04-04,AT,Buy,SIC,2013389.37
ACTIN,2019-04-04,AT,Buy,equity,614747.82
ACTIN,2019-04-04,AT,Sell,SIC,1135480.97
ACTIN,2019-04-04,AT,Sell,equity,1960236.77
ACTIN,2019-04-05,AT,Buy,SIC,2812676.76
ACTIN,2019-04-05,AT,Buy,equity,411419.15
ACTIN,2019-04-05,AT,Sell,SIC,1972334.59
ACTIN,2019-04-05,AT,Sell,equity,4862908.93
ACTIN,2019-04-08,AT,Buy,SIC,3841036.45
ACTIN,2019-04-08,AT,Buy,equity,814741.82
ACTIN,2019-04-08,AT,Sell,SIC,562962.18
ACTIN,2019-04-08,AT,Sell,equity,763214.03
ACTIN,2019-04-09,AT,Buy,SIC,1377270.11
ACTIN,2019-04-09,AT,Buy,equity,553474.36
ACTIN,2019-04-09,AT,Cross,SIC,1267200
ACTIN,2019-04-09,AT,Sell,SIC,6886720.65
ACTIN,2019-04-09,AT,Sell,equity,2339605.17
ACTIN,2019-04-10,AT,Buy,SIC,2205604.96
ACTIN,2019-04-10,AT,Buy,equity,6029537.14
ACTIN,2019-04-10,AT,Sell,SIC,1698789.94
ACTIN,2019-04-10,AT,Sell,equity,1184880.4
ACTIN,2019-04-10,IO,Cross,SIC,10186848
ACTIN,2019-04-11,AT,Buy,SIC,954634.89
ACTIN,2019-04-11,AT,Buy,equity,509402.32
ACTIN,2019-04-11,AT,Cross,equity,73200
ACTIN,2019-04-11,AT,Sell,SIC,3289622.09
ACTIN,2019-04-11,AT,Sell,equity,4966865.7
ACTIN,2019-04-11,IO,Cross,SIC,26558744.74
ACTIN,2019-04-12,AT,Buy,SIC,14156103.07
ACTIN,2019-04-12,AT,Buy,equity,230623.37
ACTIN,2019-04-12,AT,Sell,SIC,68622.98
ACTIN,2019-04-12,AT,Sell,equity,787314.38
ACTIN,2019-04-15,AT,Buy,SIC,4067484.84
ACTIN,2019-04-15,AT,Buy,equity,1568619.6
ACTIN,2019-04-15,AT,Sell,SIC,1554451.91
ACTIN,2019-04-15,AT,Sell,equity,15538
ACTIN,2019-04-16,AT,Buy,SIC,1653116.4
ACTIN,2019-04-16,AT,Buy,equity,108289.89
ACTIN,2019-04-16,AT,Sell,SIC,164686.06
ACTIN,2019-04-16,AT,Sell,equity,188668.74
ACTIN,2019-04-17,AT,Buy,SIC,336251.05
ACTIN,2019-04-17,AT,Buy,equity,201420.45
ACTIN,2019-04-17,AT,Cross,equity,98040
ACTIN,2019-04-17,AT,Sell,SIC,464337.11
ACTIN,2019-04-17,AT,Sell,equity,788722.19
ACTIN,2019-04-17,IO,Cross,SIC,3792274
ACTIN,2019-04-22,AT,Buy,SIC,2218069.47
ACTIN,2019-04-22,AT,Buy,equity,3828884.62
ACTIN,2019-04-22,AT,Sell,SIC,1995293.16
ACTIN,2019-04-22,AT,Sell,equity,439282.88
ACTIN,2019-04-23,AT,Buy,SIC,1094011.27
ACTIN,2019-04-23,AT,Buy,equity,5639069.67
ACTIN,2019-04-23,AT,Sell,SIC,1789663.11
ACTIN,2019-04-23,AT,Sell,equity,364245.45
ACTIN,2019-04-24,AT,Buy,SIC,3873250.18
ACTIN,2019-04-24,AT,Buy,equity,136692.36
ACTIN,2019-04-24,AT,Sell,SIC,2648417.55
ACTIN,2019-04-24,AT,Sell,equity,527994.36
ACTIN,2019-04-25,AT,Buy,SIC,4681742.13
ACTIN,2019-04-25,AT,Buy,equity,3895490.62
ACTIN,2019-04-25,AT,Sell,SIC,393193.65
ACTIN,2019-04-25,AT,Sell,equity,61563.1
ACTIN,2019-04-26,AT,Buy,SIC,1720341.99
ACTIN,2019-04-26,AT,Buy,equity,25230.15
ACTIN,2019-04-26,AT,Sell,SIC,1723316.24
ACTIN,2019-04-26,AT,Sell,equity,112327.16
ACTIN,2019-04-29,AT,Buy,SIC,454417.02
ACTIN,2019-04-29,AT,Buy,equity,748978.64
ACTIN,2019-04-29,AT,Sell,SIC,1706847.85
ACTIN,2019-04-29,AT,Sell,equity,196748.8
ACTIN,2019-04-30,AT,Buy,SIC,4239619.85
ACTIN,2019-04-30,AT,Buy,equity,948165.85
ACTIN,2019-04-30,AT,Sell,SIC,1181470.11
ACTIN,2019-04-30,AT,Sell,equity,8389648.01
ACTIN,2019-05-02,AT,Buy,SIC,550812.6
ACTIN,2019-05-02,AT,Buy,equity,6790447.71
ACTIN,2019-05-02,AT,Sell,SIC,4334089.72
ACTIN,2019-05-02,AT,Sell,equity,622823.86
ACTIN,2019-05-03,AT,Buy,SIC,4652387.27
ACTIN,2019-05-03,AT,Buy,equity,1514713.31
ACTIN,2019-05-03,AT,Sell,SIC,1304672.98
ACTIN,2019-05-03,AT,Sell,equity,14772641.77
ACTIN,2019-05-06,AT,Buy,SIC,1389224.05
ACTIN,2019-05-06,AT,Buy,equity,1910432.05
ACTIN,2019-05-06,AT,Sell,SIC,5264080.27
ACTIN,2019-05-06,AT,Sell,equity,598882.19
ACTIN,2019-05-07,AT,Buy,SIC,745979.17
ACTIN,2019-05-07,AT,Buy,equity,4826588.03
ACTIN,2019-05-07,AT,Sell,SIC,7880330.83
ACTIN,2019-05-07,AT,Sell,equity,2791185.27
ACTIN,2019-05-08,AT,Buy,SIC,1364914.58
ACTIN,2019-05-08,AT,Buy,equity,2536196.89
ACTIN,2019-05-08,AT,Sell,SIC,2330736.54
ACTIN,2019-05-08,AT,Sell,equity,1425383.2
ACTIN,2019-05-08,IO,Cross,SIC,1470111.35
ACTIN,2019-05-09,AT,Buy,SIC,1001591.61
ACTIN,2019-05-09,AT,Buy,equity,4850811.75
ACTIN,2019-05-09,AT,Sell,SIC,1243961.55
ACTIN,2019-05-09,AT,Sell,equity,136104.14
ACTIN,2019-05-09,IF,Cross,equity,44570000
ACTIN,2019-05-09,IO,Cross,SIC,34406969.71
ACTIN,2019-05-10,AT,Buy,SIC,2972.76
ACTIN,2019-05-10,AT,Buy,equity,155672.83
ACTIN,2019-05-10,AT,Cross,equity,81908.75
ACTIN,2019-05-10,AT,Sell,SIC,890882.86
ACTIN,2019-05-10,AT,Sell,equity,12119479.45
ACTIN,2019-05-13,AT,Buy,SIC,766886.98
ACTIN,2019-05-13,AT,Buy,equity,1734756.65
ACTIN,2019-05-13,AT,Cross,equity,176589.75
ACTIN,2019-05-13,AT,Sell,SIC,88311.96
ACTIN,2019-05-13,AT,Sell,equity,26669969.53
ACTIN,2019-05-14,AT,Buy,SIC,2006711.03
ACTIN,2019-05-14,AT,Buy,equity,304390.13
ACTIN,2019-05-14,AT,Sell,SIC,4293431.7
ACTIN,2019-05-14,AT,Sell,equity,271207.15
ACTIN,2019-05-14,IO,Cross,SIC,9156350.4
ACTIN,2019-05-15,AT,Buy,SIC,1992299.87
ACTIN,2019-05-15,AT,Buy,equity,1851543.51
ACTIN,2019-05-15,AT,Cross,equity,7.89
ACTIN,2019-05-15,AT,Sell,SIC,237081.1
ACTIN,2019-05-15,AT,Sell,equity,2349078.85
ACTIN,2019-05-16,AT,Buy,SIC,227200.75
ACTIN,2019-05-16,AT,Buy,equity,809832.28
ACTIN,2019-05-16,AT,Sell,SIC,36366
ACTIN,2019-05-16,AT,Sell,equity,433524.68
ACTIN,2019-05-16,IO,Cross,SIC,14048717.32
ACTIN,2019-05-17,AT,Buy,SIC,122697.94
ACTIN,2019-05-17,AT,Buy,equity,15664606.36
ACTIN,2019-05-17,AT,Sell,SIC,436676.16
ACTIN,2019-05-17,AT,Sell,equity,175091.63
ACTIN,2019-05-20,AT,Buy,SIC,92093.5
ACTIN,2019-05-20,AT,Buy,equity,1614119.33
ACTIN,2019-05-20,AT,Sell,SIC,1277194.32
ACTIN,2019-05-20,AT,Sell,equity,15044628.84
ACTIN,2019-05-21,AT,Buy,SIC,1435586.57
ACTIN,2019-05-21,AT,Buy,equity,523999.39
ACTIN,2019-05-21,AT,Sell,SIC,1698697.2
ACTIN,2019-05-21,AT,Sell,equity,4356877.68
ACTIN,2019-05-21,IO,Cross,SIC,21249319.13
ACTIN,2019-05-22,AT,Buy,SIC,538605.82
ACTIN,2019-05-22,AT,Buy,equity,212771.89
ACTIN,2019-05-22,AT,Sell,SIC,248705.52
ACTIN,2019-05-22,AT,Sell,equity,118098.25
ACTIN,2019-05-22,IO,Cross,SIC,140232837.07
ACTIN,2019-05-23,AT,Buy,SIC,9811328.51
ACTIN,2019-05-23,AT,Buy,equity,2921148.55
ACTIN,2019-05-23,AT,Sell,SIC,1621195.54
ACTIN,2019-05-23,AT,Sell,equity,5291975.57
ACTIN,2019-05-23,IO,Cross,SIC,9210121.74
ACTIN,2019-05-24,AT,Buy,SIC,11786223.99
ACTIN,2019-05-24,AT,Buy,equity,137118.26
ACTIN,2019-05-24,AT,Sell,SIC,1029344.99
ACTIN,2019-05-24,AT,Sell,equity,1480420.12
ACTIN,2019-05-27,AT,Buy,SIC,77903.5
ACTIN,2019-05-27,AT,Buy,equity,358142.41
ACTIN,2019-05-27,AT,Sell,SIC,2400
ACTIN,2019-05-27,AT,Sell,equity,9242.33
ACTIN,2019-05-28,AT,Buy,SIC,1485851.4
ACTIN,2019-05-28,AT,Buy,equity,2946.78
ACTIN,2019-05-28,AT,Sell,SIC,354700.74
ACTIN,2019-05-28,AT,Sell,equity,610605.14
ACTIN,2019-05-28,IO,Cross,SIC,21387242.67
ACTIN,2019-05-28,VW,Cross,SIC,1155527.36
ACTIN,2019-05-29,AT,Buy,SIC,651719.65
ACTIN,2019-05-29,AT,Buy,equity,1711785.42
ACTIN,2019-05-29,AT,Sell,SIC,2222040.95
ACTIN,2019-05-29,AT,Sell,equity,1765970
ACTIN,2019-05-29,IO,Cross,SIC,31188832.3
ACTIN,2019-05-30,AT,Buy,SIC,809755.91
ACTIN,2019-05-30,AT,Buy,equity,2084596.75
ACTIN,2019-05-30,AT,Sell,SIC,3302469.55
ACTIN,2019-05-30,AT,Sell,equity,1134699.59
ACTIN,2019-05-31,AT,Buy,SIC,1882779.36
ACTIN,2019-05-31,AT,Buy,equity,8452960.95
ACTIN,2019-05-31,AT,Sell,SIC,48950909.15
ACTIN,2019-05-31,AT,Sell,equity,6079996.04
ACTIN,2019-06-03,AT,Buy,SIC,679073.81
ACTIN,2019-06-03,AT,Buy,equity,4406610.42
ACTIN,2019-06-03,AT,Sell,SIC,8110120.26
ACTIN,2019-06-03,AT,Sell,equity,807214.21
ACTIN,2019-06-03,IO,Cross,SIC,110902500
ACTIN,2019-06-04,AT,Buy,SIC,1538149.41
ACTIN,2019-06-04,AT,Buy,equity,32367373.07
ACTIN,2019-06-04,AT,Sell,SIC,596461.1
ACTIN,2019-06-04,AT,Sell,equity,1897398.98
