Date,Price,Gain/Loss,Percentage,YTD
11/05/1998,11.16,0.17,1.546860783,-11.70886076
12/05/1998,11.22,0.06,0.537634409,-11.23417722
13/05/1998,11.02,-0.2,-1.782531194,-12.8164557
18/05/1998,10.87,-0.15,-1.361161525,-14.00316456
19/05/1998,10.15,-0.72,-6.623735051,-19.69936709
20/05/1998,10.3,0.15,1.477832512,-18.51265823
21/05/1998,10.8,0.5,4.854368932,-14.55696203
22/05/1998,11.08,0.28,2.592592593,-12.34177215
26/05/1998,11.36,0.28,2.527075812,-10.12658228
27/05/1998,11.36,0,0,-10.12658228
28/05/1998,11.24,-0.12,-1.056338028,-11.07594937
29/05/1998,11.45,0.21,1.868327402,-9.414556962
01/06/1998,11.14,-0.31,-2.707423581,-11.86708861
02/06/1998,10.94,-0.2,-1.795332136,-13.44936709
03/06/1998,10.72,-0.22,-2.010968921,-15.18987342
04/06/1998,11.07,0.35,3.264925373,-12.42088608
05/06/1998,11.02,-0.05,-0.451671183,-12.8164557
08/06/1998,10.43,-0.59,-5.353901996,-17.48417722
09/06/1998,9.72,-0.71,-6.807286673,-23.10126582
10/06/1998,9.56,-0.16,-1.646090535,-24.36708861
11/06/1998,8.99,-0.57,-5.962343096,-28.87658228
12/06/1998,9.07,0.08,0.889877642,-28.24367089
15/06/1998,8.33,-0.74,-8.15876516,-34.09810127
16/06/1998,8.71,0.38,4.56182473,-31.09177215
17/06/1998,9.08,0.37,4.247990815,-28.16455696
18/06/1998,8.6,-0.48,-5.286343612,-31.96202532
19/06/1998,8.74,0.14,1.627906977,-30.85443038
23/06/1998,10.59,1.85,21.16704805,-16.21835443
24/06/1998,10.47,-0.12,-1.133144476,-17.16772152
25/06/1998,10.14,-0.33,-3.151862464,-19.77848101
26/06/1998,10.3,0.16,1.57790927,-18.51265823
29/06/1998,10.27,-0.03,-0.291262136,-18.75
30/06/1998,10.34,0.07,0.681596884,-18.19620253
01/07/1998,10.56,0.22,2.127659574,-16.4556962
02/07/1998,10.64,0.08,0.757575758,-15.82278481
06/07/1998,10.18,-0.46,-4.323308271,-19.46202532
07/07/1998,9.97,-0.21,-2.062868369,-21.12341772
08/07/1998,10.17,0.2,2.006018054,-19.54113924
09/07/1998,10.25,0.08,0.786627335,-18.90822785
10/07/1998,10.19,-0.06,-0.585365854,-19.38291139
13/07/1998,10.18,-0.01,-0.098135427,-19.46202532
14/07/1998,10.59,0.41,4.027504912,-16.21835443
15/07/1998,10.76,0.17,1.605288008,-14.87341772
16/07/1998,10.5,-0.26,-2.416356877,-16.93037975
17/07/1998,10.18,-0.32,-3.047619048,-19.46202532
20/07/1998,9.73,-0.45,-4.42043222,-23.0221519
21/07/1998,10.08,0.35,3.597122302,-20.25316456
22/07/1998,9.95,-0.13,-1.28968254,-21.28164557
23/07/1998,9.75,-0.2,-2.010050251,-22.86392405
24/07/1998,9.91,0.16,1.641025641,-21.59810127
27/07/1998,10.4,0.49,4.944500505,-17.72151899
28/07/1998,10.39,-0.01,-0.096153846,-17.80063291
29/07/1998,10.3,-0.09,-0.866217517,-18.51265823
30/07/1998,10.37,0.07,0.67961165,-17.95886076
31/07/1998,10.38,0.01,0.096432015,-17.87974684
03/08/1998,10.03,-0.35,-3.371868979,-20.64873418
04/08/1998,10.09,0.06,0.598205384,-20.17405063
05/08/1998,10.08,-0.01,-0.099108028,-20.25316456
06/08/1998,10.1,0.02,0.198412698,-20.09493671
07/08/1998,10.1,0,0,-20.09493671
10/08/1998,9.55,-0.55,-5.445544554,-24.44620253
11/08/1998,9.37,-0.18,-1.884816754,-25.87025316
12/08/1998,9.4,0.03,0.320170758,-25.63291139
13/08/1998,9.77,0.37,3.936170213,-22.7056962
14/08/1998,9.8,0.03,0.307062436,-22.46835443
17/08/1998,9.61,-0.19,-1.93877551,-23.97151899
18/08/1998,9.48,-0.13,-1.352757544,-25
19/08/1998,9.63,0.15,1.582278481,-23.81329114
20/08/1998,9.81,0.18,1.869158879,-22.38924051
21/08/1998,9.44,-0.37,-3.77166157,-25.3164557
24/08/1998,9.62,0.18,1.906779661,-23.89240506
25/08/1998,9.68,0.06,0.623700624,-23.41772152
26/08/1998,9.7,0.02,0.20661157,-23.25949367
27/08/1998,9.32,-0.38,-3.917525773,-26.26582278
28/08/1998,9.51,0.19,2.038626609,-24.76265823
31/08/1998,9.4,-0.11,-1.156677182,-25.63291139
02/09/1998,9.31,-0.09,-0.957446809,-26.34493671
03/09/1998,10.13,0.82,8.80773362,-19.85759494
04/09/1998,10.11,-0.02,-0.197433366,-20.01582278
08/09/1998,9.88,-0.23,-2.274975272,-21.83544304
09/09/1998,9.85,-0.03,-0.303643725,-22.07278481
10/09/1998,10.31,0.46,4.670050761,-18.4335443
11/09/1998,10.11,-0.2,-1.93986421,-20.01582278
14/09/1998,10.31,0.2,1.978239367,-18.4335443
15/09/1998,10.56,0.25,2.424830262,-16.4556962
16/09/1998,10.56,0,0,-16.4556962
17/09/1998,10.98,0.42,3.977272727,-13.13291139
18/09/1998,11.54,0.56,5.100182149,-8.702531646
21/09/1998,11.57,0.03,0.259965338,-8.465189873
22/09/1998,11.78,0.21,1.815038894,-6.803797468
23/09/1998,11.68,-0.1,-0.848896435,-7.594936709
24/09/1998,11.83,0.15,1.284246575,-6.408227848
25/09/1998,11.62,-0.21,-1.775147929,-8.069620253
28/09/1998,11.87,0.25,2.151462995,-6.091772152
29/09/1998,12.06,0.19,1.600673968,-4.588607595
30/09/1998,12.01,-0.05,-0.414593698,-4.984177215
01/10/1998,11.77,-0.24,-1.998334721,-6.882911392
02/10/1998,11.93,0.16,1.359388275,-5.617088608
05/10/1998,11.63,-0.3,-2.514668902,-7.990506329
06/10/1998,11.68,0.05,0.429922614,-7.594936709
07/10/1998,11.12,-0.56,-4.794520548,-12.02531646
08/10/1998,10.65,-0.47,-4.226618705,-15.74367089
09/10/1998,10.77,0.12,1.126760563,-14.7943038
13/10/1998,10.51,-0.26,-2.414113278,-16.85126582
14/10/1998,10.25,-0.26,-2.473834443,-18.90822785
15/10/1998,10.19,-0.06,-0.585365854,-19.38291139
16/10/1998,10.22,0.03,0.294406281,-19.14556962
19/10/1998,9.61,-0.61,-5.968688845,-23.97151899
20/10/1998,9.66,0.05,0.520291363,-23.57594937
21/10/1998,10,0.34,3.519668737,-20.88607595
22/10/1998,9.9,-0.1,-1,-21.67721519
23/10/1998,9.98,0.08,0.808080808,-21.0443038
26/10/1998,10.38,0.4,4.008016032,-17.87974684
27/10/1998,10.33,-0.05,-0.481695568,-18.27531646
28/10/1998,10.39,0.06,0.580832527,-17.80063291
29/10/1998,10.24,-0.15,-1.443695861,-18.98734177
30/10/1998,10.3,0.06,0.5859375,-18.51265823
03/11/1998,10.51,0.21,2.038834951,-16.85126582
04/11/1998,10.43,-0.08,-0.761179829,-17.48417722
05/11/1998,10.19,-0.24,-2.30105465,-19.38291139
06/11/1998,10.16,-0.03,-0.294406281,-19.62025316
09/11/1998,9.8,-0.36,-3.543307087,-22.46835443
10/11/1998,9.85,0.05,0.510204082,-22.07278481
11/11/1998,9.82,-0.03,-0.304568528,-22.31012658
12/11/1998,10.08,0.26,2.647657841,-20.25316456
13/11/1998,9.9,-0.18,-1.785714286,-21.67721519
16/11/1998,9.31,-0.59,-5.95959596,-26.34493671
17/11/1998,9.03,-0.28,-3.007518797,-28.56012658
18/11/1998,8.79,-0.24,-2.657807309,-30.45886076
19/11/1998,8.83,0.04,0.455062571,-30.14240506
23/11/1998,8.66,-0.17,-1.925254813,-31.48734177
24/11/1998,8.48,-0.18,-2.07852194,-32.91139241
25/11/1998,7.91,-0.57,-6.721698113,-37.42088608
30/11/1998,8.24,0.33,4.17193426,-34.81012658
01/12/1998,7.59,-0.65,-7.888349515,-39.95253165
02/12/1998,7.62,0.03,0.395256917,-39.71518987
03/12/1998,7.5,-0.12,-1.57480315,-40.66455696
04/12/1998,7.58,0.08,1.066666667,-40.03164557
07/12/1998,7.64,0.06,0.791556728,-39.55696203
08/12/1998,7.49,-0.15,-1.963350785,-40.74367089
10/12/1998,6.95,-0.54,-7.209612817,-45.01582278
11/12/1998,7.04,0.09,1.294964029,-44.30379747
14/12/1998,7.47,0.43,6.107954545,-40.90189873
15/12/1998,7.59,0.12,1.606425703,-39.95253165
16/12/1998,8.45,0.86,11.33069829,-33.14873418
18/12/1998,7.32,-1.13,-13.37278107,-42.08860759
21/12/1998,7.2,-0.12,-1.639344262,-43.03797468
22/12/1998,7.32,0.12,1.666666667,-42.08860759
23/12/1998,7.39,0.07,0.956284153,-41.53481013
24/12/1998,7.3,-0.09,-1.217861976,-42.24683544
29/12/1998,8.04,0.74,10.1369863,-36.39240506
30/12/1998,7.97,-0.07,-0.870646766,-36.94620253
31/12/1998,8.23,0.26,3.262233375,-34.88924051
04/01/1999,8.18,-0.05,-0.607533414,-0.607533414
05/01/1999,8.38,0.2,2.444987775,1.822600243
06/01/1999,9.09,0.71,8.472553699,10.44957473
07/01/1999,9.32,0.23,2.530253025,13.24422843
08/01/1999,9.41,0.09,0.965665236,14.33778858
11/01/1999,9.72,0.31,3.294367694,18.10449575
12/01/1999,9.26,-0.46,-4.732510288,12.51518834
13/01/1999,8.69,-0.57,-6.155507559,5.589307412
14/01/1999,8.6,-0.09,-1.035673188,4.495747266
15/01/1999,8.68,0.08,0.930232558,5.467800729
19/01/1999,8.65,-0.03,-0.34562212,5.10328068
20/01/1999,8.27,-0.38,-4.393063584,0.486026731
21/01/1999,8.77,0.5,6.045949214,6.561360875
22/01/1999,8.9,0.13,1.482326112,8.140947752
25/01/1999,8.72,-0.18,-2.02247191,5.953827461
26/01/1999,8.66,-0.06,-0.688073394,5.224787363
27/01/1999,8.72,0.06,0.692840647,5.953827461
28/01/1999,8.73,0.01,0.114678899,6.075334143
29/01/1999,8.97,0.24,2.749140893,8.991494532
01/02/1999,8.48,-0.49,-5.462653289,3.037667072
02/02/1999,8.48,0,0,3.037667072
03/02/1999,8.47,-0.01,-0.117924528,2.916160389
04/02/1999,8.21,-0.26,-3.069657615,-0.243013366
05/02/1999,8.14,-0.07,-0.852618758,-1.093560146
08/02/1999,7.98,-0.16,-1.965601966,-3.037667072
09/02/1999,7.89,-0.09,-1.127819549,-4.131227217
10/02/1999,7.86,-0.03,-0.380228137,-4.495747266
11/02/1999,7.94,0.08,1.017811705,-3.523693803
12/02/1999,7.99,0.05,0.629722922,-2.916160389
16/02/1999,7.66,-0.33,-4.130162703,-6.925880923
17/02/1999,7.84,0.18,2.349869452,-4.738760632
18/02/1999,8.19,0.35,4.464285714,-0.486026731
19/02/1999,7.99,-0.2,-2.442002442,-2.916160389
22/02/1999,8.14,0.15,1.877346683,-1.093560146
23/02/1999,8.6,0.46,5.651105651,4.495747266
24/02/1999,8.75,0.15,1.744186047,6.318347509
25/02/1999,8.88,0.13,1.485714286,7.897934386
26/02/1999,8.7,-0.18,-2.027027027,5.710814095
01/03/1999,8.65,-0.05,-0.574712644,5.10328068
02/03/1999,8.98,0.33,3.815028902,9.113001215
03/03/1999,9.24,0.26,2.89532294,12.27217497
04/03/1999,9.56,0.32,3.463203463,16.16038882
05/03/1999,9.55,-0.01,-0.10460251,16.03888214
08/03/1999,9.75,0.2,2.094240838,18.4690158
09/03/1999,9.81,0.06,0.615384615,19.19805589
10/03/1999,10.52,0.71,7.237512742,27.82503038
11/03/1999,10.16,-0.36,-3.422053232,23.45078979
12/03/1999,10.51,0.35,3.44488189,27.70352369
15/03/1999,10.55,0.04,0.380589914,28.18955043
16/03/1999,10.55,0,0,28.18955043
17/03/1999,11.12,0.57,5.402843602,35.11543135
18/03/1999,11.18,0.06,0.539568345,35.84447145
19/03/1999,11.36,0.18,1.610017889,38.03159174
22/03/1999,11.6,0.24,2.112676056,40.94775213
23/03/1999,11.48,-0.12,-1.034482759,39.48967193
24/03/1999,11.55,0.07,0.609756098,40.34021871
25/03/1999,11.81,0.26,2.251082251,43.49939247
26/03/1999,12.31,0.5,4.233700254,49.57472661
29/03/1999,12.65,0.34,2.761982128,53.70595383
30/03/1999,12.89,0.24,1.897233202,56.62211422
31/03/1999,12.87,-0.02,-0.155159038,56.37910085
06/04/1999,12.9,0.03,0.233100233,56.7436209
07/04/1999,12.31,-0.59,-4.573643411,49.57472661
08/04/1999,12.24,-0.07,-0.568643379,48.72417983
09/04/1999,12.84,0.6,4.901960784,56.0145808
12/04/1999,12.76,-0.08,-0.62305296,55.04252734
13/04/1999,13.15,0.39,3.056426332,59.78128797
14/04/1999,12.98,-0.17,-1.292775665,57.71567436
15/04/1999,13.32,0.34,2.619414484,61.84690158
16/04/1999,13.74,0.42,3.153153153,66.95018226
19/04/1999,14.11,0.37,2.69286754,71.44592953
20/04/1999,13.98,-0.13,-0.921332388,69.86634265
21/04/1999,14.24,0.26,1.859799714,73.0255164
22/04/1999,14.43,0.19,1.334269663,75.33414338
23/04/1999,14.27,-0.16,-1.108801109,73.39003645
26/04/1999,14.09,-0.18,-1.261387526,71.20291616
27/04/1999,14.16,0.07,0.496806246,72.05346294
28/04/1999,14.63,0.47,3.31920904,77.76427704
29/04/1999,14.57,-0.06,-0.4101162,77.03523694
30/04/1999,14.67,0.1,0.686341798,78.25030377
04/05/1999,14.96,0.29,1.976823449,81.77399757
06/05/1999,14.43,-0.53,-3.542780749,75.33414338
07/05/1999,14.26,-0.17,-1.178101178,73.26852977
10/05/1999,14.42,0.16,1.122019635,75.2126367
11/05/1999,13.88,-0.54,-3.74479889,68.65127582
12/05/1999,13.5,-0.38,-2.737752161,64.03402187
13/05/1999,13.84,0.34,2.518518519,68.16524909
14/05/1999,13.77,-0.07,-0.505780347,67.31470231
17/05/1999,13.64,-0.13,-0.944081336,65.73511543
18/05/1999,12.91,-0.73,-5.351906158,56.86512758
19/05/1999,12.56,-0.35,-2.711076685,52.61239368
20/05/1999,12.71,0.15,1.194267516,54.43499392
21/05/1999,13.11,0.4,3.147128245,59.29526124
24/05/1999,12.86,-0.25,-1.906941266,56.25759417
25/05/1999,12.96,0.1,0.777604977,57.472661
26/05/1999,13.32,0.36,2.777777778,61.84690158
27/05/1999,13.2,-0.12,-0.900900901,60.38882139
28/05/1999,12.98,-0.22,-1.666666667,57.71567436
01/06/1999,12.44,-0.54,-4.160246533,51.15431349
02/06/1999,12.7,0.26,2.090032154,54.31348724
03/06/1999,12.9,0.2,1.57480315,56.7436209
04/06/1999,13.57,0.67,5.19379845,64.88456865
07/06/1999,13.94,0.37,2.7266028,69.38031592
08/06/1999,13.81,-0.13,-0.932568149,67.80072904
09/06/1999,14.01,0.2,1.448225923,70.2308627
10/06/1999,13.83,-0.18,-1.284796574,68.04374241
11/06/1999,14.34,0.51,3.687635575,74.24058323
14/06/1999,14.22,-0.12,-0.836820084,72.78250304
15/06/1999,14.48,0.26,1.828410689,75.94167679
16/06/1999,14.08,-0.4,-2.762430939,71.08140948
17/06/1999,14.37,0.29,2.059659091,74.60510328
18/06/1999,14.18,-0.19,-1.322199026,72.29647631
21/06/1999,13.93,-0.25,-1.763046544,69.25880923
22/06/1999,13.71,-0.22,-1.579325197,66.58566221
23/06/1999,14.15,0.44,3.209336251,71.93195626
24/06/1999,14.13,-0.02,-0.141342756,71.68894289
25/06/1999,14.18,0.05,0.353857042,72.29647631
28/06/1999,14.34,0.16,1.128349788,74.24058323
29/06/1999,14.5,0.16,1.115760112,76.18469016
30/06/1999,15.15,0.65,4.482758621,84.08262454
01/07/1999,15.2,0.05,0.330033003,84.69015796
02/07/1999,15.54,0.34,2.236842105,88.82138518
06/07/1999,15.8,0.26,1.673101673,91.98055893
07/07/1999,15.85,0.05,0.316455696,92.58809235
08/07/1999,15.86,0.01,0.063091483,92.70959903
09/07/1999,16.1,0.24,1.513240858,95.62575942
12/07/1999,16.03,-0.07,-0.434782609,94.77521264
13/07/1999,16.39,0.36,2.245789145,99.14945322
14/07/1999,16.29,-0.1,-0.610128127,97.93438639
15/07/1999,16.6,0.31,1.90300798,101.7010936
16/07/1999,17.11,0.51,3.072289157,107.8979344
19/07/1999,17.08,-0.03,-0.175336061,107.5334143
20/07/1999,16.41,-0.67,-3.922716628,99.39246659
21/07/1999,16.46,0.05,0.304692261,100
22/07/1999,16.65,0.19,1.154313487,102.308627
23/07/1999,17.19,0.54,3.243243243,108.8699878
26/07/1999,17.1,-0.09,-0.523560209,107.7764277
27/07/1999,16.91,-0.19,-1.111111111,105.4678007
28/07/1999,17.1,0.19,1.123595506,107.7764277
29/07/1999,17.45,0.35,2.046783626,112.0291616
30/07/1999,16.97,-0.48,-2.750716332,106.1968408
02/08/1999,17.26,0.29,1.708898055,109.7205346
03/08/1999,17.28,0.02,0.115874855,109.963548
04/08/1999,17.43,0.15,0.868055556,111.7861482
05/08/1999,17.63,0.2,1.147446931,114.2162819
06/08/1999,17.95,0.32,1.815087918,118.1044957
09/08/1999,18.21,0.26,1.448467967,121.2636695
10/08/1999,18.23,0.02,0.109829764,121.5066829
11/08/1999,18.42,0.19,1.042238069,123.8153098
12/08/1999,18.36,-0.06,-0.325732899,123.0862697
13/08/1999,18.74,0.38,2.069716776,127.7035237
16/08/1999,18.67,-0.07,-0.373532551,126.8529769
17/08/1999,19.09,0.42,2.249598286,131.9562576
18/08/1999,19.04,-0.05,-0.261917234,131.3487242
19/08/1999,19.24,0.2,1.050420168,133.7788578
20/08/1999,19.16,-0.08,-0.415800416,132.8068044
23/08/1999,19.1,-0.06,-0.313152401,132.0777643
24/08/1999,18.72,-0.38,-1.989528796,127.4605103
25/08/1999,18.01,-0.71,-3.792735043,118.8335358
26/08/1999,18.43,0.42,2.332037757,123.9368165
27/08/1999,18.69,0.26,1.410743353,127.0959903
31/08/1999,19.03,0.34,1.819154628,131.2272175
02/09/1999,18.76,-0.27,-1.418812401,127.9465371
03/09/1999,19.12,0.36,1.918976546,132.3207776
07/09/1999,19.63,0.51,2.667364017,138.5176185
08/09/1999,19.82,0.19,0.967906266,140.8262454
09/09/1999,20.39,0.57,2.875882947,147.7521264
10/09/1999,20.62,0.23,1.128003923,150.5467801
13/09/1999,21.13,0.51,2.473326867,156.7436209
14/09/1999,20.95,-0.18,-0.85186938,154.5565006
15/09/1999,20.89,-0.06,-0.286396181,153.8274605
17/09/1999,21.22,0.33,1.579703207,157.837181
20/09/1999,20.97,-0.25,-1.178133836,154.799514
21/09/1999,20.9,-0.07,-0.333810205,153.9489672
22/09/1999,21.04,0.14,0.669856459,155.6500608
23/09/1999,21.3,0.26,1.235741445,158.8092345
24/09/1999,21.38,0.08,0.375586854,159.781288
27/09/1999,21.35,-0.03,-0.140318054,159.4167679
28/09/1999,21.25,-0.1,-0.468384075,158.2017011
29/09/1999,21.45,0.2,0.941176471,160.6318348
30/09/1999,21.39,-0.06,-0.27972028,159.9027947
01/10/1999,21.25,-0.14,-0.654511454,158.2017011
04/10/1999,20.95,-0.3,-1.411764706,154.5565006
05/10/1999,20.71,-0.24,-1.145584726,151.6403402
06/10/1999,20.47,-0.24,-1.158860454,148.7241798
07/10/1999,19.61,-0.86,-4.201270151,138.2746051
08/10/1999,18.36,-1.25,-6.374298827,123.0862697
11/10/1999,18.75,0.39,2.124183007,127.8250304
12/10/1999,19.51,0.76,4.053333333,137.0595383
13/10/1999,20.05,0.54,2.767811379,143.6208991
14/10/1999,19.6,-0.45,-2.244389027,138.1530984
15/10/1999,19.95,0.35,1.785714286,142.4058323
18/10/1999,19.49,-0.46,-2.305764411,136.8165249
19/10/1999,19.3,-0.19,-0.974858902,134.5078979
20/10/1999,19.32,0.02,0.103626943,134.7509113
21/10/1999,19.55,0.23,1.19047619,137.545565
22/10/1999,20.24,0.69,3.529411765,145.9295261
25/10/1999,20.1,-0.14,-0.691699605,144.2284326
26/10/1999,20.07,-0.03,-0.149253731,143.8639125
27/10/1999,19.93,-0.14,-0.697558545,142.162819
28/10/1999,18.98,-0.95,-4.766683392,130.6196841
01/11/1999,19.48,0.5,2.634351949,136.6950182
03/11/1999,19.7,0.22,1.12936345,139.3681652
04/11/1999,19.95,0.25,1.269035533,142.4058323
05/11/1999,19.86,-0.09,-0.45112782,141.3122722
08/11/1999,20.41,0.55,2.7693857,147.9951397
09/11/1999,21.18,0.77,3.772660461,157.3511543
10/11/1999,21.45,0.27,1.274787535,160.6318348
11/11/1999,21.38,-0.07,-0.326340326,159.781288
12/11/1999,21.91,0.53,2.478952292,166.2211422
15/11/1999,22.09,0.18,0.821542675,168.4082625
16/11/1999,22.23,0.14,0.633770937,170.109356
17/11/1999,22.48,0.25,1.124606388,173.1470231
18/11/1999,22.08,-0.4,-1.779359431,168.2867558
19/11/1999,22.58,0.5,2.264492754,174.3620899
22/11/1999,23.12,0.54,2.3914969,180.9234508
23/11/1999,22.59,-0.53,-2.292387543,174.4835966
24/11/1999,23.13,0.54,2.390438247,181.0449575
29/11/1999,22.63,-0.5,-2.161694769,174.9696233
30/11/1999,21.69,-0.94,-4.153778171,163.5479951
01/12/1999,21.69,0,0,163.5479951
02/12/1999,22.36,0.67,3.088981097,171.6889429
03/12/1999,22.49,0.13,0.581395349,173.2685298
06/12/1999,23.3,0.81,3.601600711,183.1105711
07/12/1999,22.79,-0.51,-2.188841202,176.9137303
08/12/1999,22.88,0.09,0.394910048,178.0072904
09/12/1999,22.49,-0.39,-1.704545455,173.2685298
10/12/1999,21.94,-0.55,-2.445531347,166.5856622
13/12/1999,21.87,-0.07,-0.31905196,165.7351154
14/12/1999,22.25,0.38,1.737540009,170.3523694
15/12/1999,22.6,0.35,1.573033708,174.6051033
16/12/1999,22.82,0.22,0.973451327,177.2782503
17/12/1999,22.75,-0.07,-0.306748466,176.4277035
20/12/1999,22.34,-0.41,-1.802197802,171.4459295
21/12/1999,22.29,-0.05,-0.223813787,170.8383961
22/12/1999,21.75,-0.54,-2.422611036,164.2770352
23/12/1999,22.22,0.47,2.16091954,169.9878493
27/12/1999,22.75,0.53,2.385238524,176.4277035
29/12/1999,22.05,-0.7,-3.076923077,167.9222357
04/01/2000,21.47,-0.58,-2.630385488,-2.630385488
05/01/2000,20.95,-0.52,-2.421984164,-4.988662132
06/01/2000,20.89,-0.06,-0.286396181,-5.260770975
07/01/2000,20.39,-0.5,-2.393489708,-7.528344671
10/01/2000,20.74,0.35,1.71652771,-5.941043084
11/01/2000,21.54,0.8,3.857280617,-2.31292517
12/01/2000,21.91,0.37,1.717734448,-0.634920635
13/01/2000,22.14,0.23,1.049748973,0.408163265
14/01/2000,23.04,0.9,4.06504065,4.489795918
18/01/2000,23.68,0.64,2.777777778,7.392290249
19/01/2000,23.85,0.17,0.717905405,8.163265306
20/01/2000,23.96,0.11,0.461215933,8.662131519
21/01/2000,24.32,0.36,1.502504174,10.29478458
24/01/2000,23.96,-0.36,-1.480263158,8.662131519
25/01/2000,24.12,0.16,0.667779633,9.387755102
26/01/2000,23.62,-0.5,-2.072968491,7.120181406
27/01/2000,23.24,-0.38,-1.608806097,5.396825397
28/01/2000,23.36,0.12,0.516351119,5.941043084
31/01/2000,23.63,0.27,1.155821918,7.16553288
01/02/2000,24.42,0.79,3.343207787,10.74829932
02/02/2000,23.8,-0.62,-2.538902539,7.936507937
03/02/2000,24.36,0.56,2.352941176,10.47619048
04/02/2000,24.64,0.28,1.149425287,11.74603175
07/02/2000,24.46,-0.18,-0.730519481,10.92970522
08/02/2000,24,-0.46,-1.880621423,8.843537415
09/02/2000,24.44,0.44,1.833333333,10.83900227
10/02/2000,24.94,0.5,2.045826514,13.10657596
11/02/2000,25.03,0.09,0.360866079,13.51473923
14/02/2000,25.65,0.62,2.477027567,16.32653061
15/02/2000,25.43,-0.22,-0.857699805,15.32879819
16/02/2000,25.28,-0.15,-0.589854503,14.64852608
17/02/2000,24.73,-0.55,-2.175632911,12.15419501
18/02/2000,24.73,0,0,12.15419501
22/02/2000,25.07,0.34,1.374848362,13.69614512
23/02/2000,25.67,0.6,2.393298763,16.41723356
24/02/2000,25.95,0.28,1.090767433,17.68707483
25/02/2000,25.83,-0.12,-0.462427746,17.14285714
28/02/2000,25.74,-0.09,-0.348432056,16.73469388
29/02/2000,26.15,0.41,1.592851593,18.59410431
01/03/2000,27.03,0.88,3.365200765,22.58503401
02/03/2000,27.2,0.17,0.628930818,23.35600907
03/03/2000,27.11,-0.09,-0.330882353,22.9478458
06/03/2000,27.69,0.58,2.139431944,25.57823129
07/03/2000,29.27,1.58,5.706031058,32.74376417
08/03/2000,27.13,-2.14,-7.311240178,23.03854875
09/03/2000,27.36,0.23,0.847769996,24.08163265
10/03/2000,26.92,-0.44,-1.608187135,22.0861678
13/03/2000,26.98,0.06,0.222882615,22.35827664
14/03/2000,26.26,-0.72,-2.66864344,19.09297052
15/03/2000,25.74,-0.52,-1.98019802,16.73469388
16/03/2000,25.96,0.22,0.854700855,17.7324263
17/03/2000,25.45,-0.51,-1.964560863,15.41950113
22/03/2000,22.99,-2.46,-9.666011788,4.263038549
23/03/2000,22.78,-0.21,-0.913440626,3.310657596
24/03/2000,23.33,0.55,2.414398595,5.804988662
27/03/2000,23.1,-0.23,-0.985855122,4.761904762
28/03/2000,22.49,-0.61,-2.640692641,1.995464853
29/03/2000,21.73,-0.76,-3.37927968,-1.451247166
30/03/2000,21.93,0.2,0.920386562,-0.544217687
31/03/2000,22.21,0.28,1.276789786,0.725623583
03/04/2000,21.93,-0.28,-1.260693381,-0.544217687
04/04/2000,21.26,-0.67,-3.055175559,-3.58276644
05/04/2000,21.49,0.23,1.081843838,-2.53968254
06/04/2000,20.99,-0.5,-2.326663564,-4.807256236
07/04/2000,20.4,-0.59,-2.810862315,-7.482993197
10/04/2000,19.29,-1.11,-5.441176471,-12.5170068
11/04/2000,19.61,0.32,1.658890617,-11.06575964
12/04/2000,20.79,1.18,6.017338093,-5.714285714
13/04/2000,20.82,0.03,0.144300144,-5.578231293
14/04/2000,20.97,0.15,0.720461095,-4.897959184
17/04/2000,21.21,0.24,1.144492132,-3.80952381
18/04/2000,21.47,0.26,1.225836869,-2.630385488
19/04/2000,22.21,0.74,3.446669772,0.725623583
