AERI3,01/05/2023,0,0,0.00,-,
AERI3,01/05/2024,0,0,0.00,-,
AERI3,01/05/2025,0,0,0.00,-,
AERI3,01/06/2022,0,0,0.00,-,
AERI3,01/06/2023,0,0,0.00,-,
AERI3,01/06/2024,0,0,0.00,-,
AERI3,01/06/2025,0,0,0.00,-,
AERI3,01/07/2022,0,0,0.00,-,
AERI3,01/07/2023,0,0,0.00,-,
AERI3,01/07/2024,0,0,0.00,-,
AERI3,01/07/2025,0,0,0.00,-,
AERI3,01/08/2022,0,0,0.00,-,
AERI3,01/08/2023,0,0,0.00,-,
AERI3,01/08/2024,0,0,0.00,-,
AERI3,01/08/2025,0,0,0.00,-,
AERI3,01/09/2022,0,0,0.00,-,
AERI3,01/09/2023,0,0,0.00,-,
AERI3,01/09/2024,0,0,0.00,-,
AERI3,01/09/2025,0,0,0.00,-,
AERI3,01/10/2022,0,0,0.00,-,
AERI3,01/10/2023,0,0,0.00,-,
AERI3,01/10/2024,0,0,0.00,-,
AERI3,01/11/2022,0,0,0.00,-,
AERI3,01/11/2023,0,0,0.00,-,
AERI3,01/11/2024,0,0,0.00,-,
AERI3,01/12/2021,3000000,20319400,6.77,0.39%,
AERI3,01/12/2022,15000000,17030000,1.14,1.96%,
AERI3,01/12/2023,0,0,0.00,-,
AERI3,01/12/2024,0,0,0.00,-,
AESB3,01/01/2022,0,0,0.00,-,
AESB3,01/02/2022,0,0,0.00,-,
AESB3,01/03/2021,0,0,0.00,-,
AESB3,01/03/2022,0,0,0.00,-,
AESB3,01/04/2021,0,0,0.00,-,
AESB3,01/04/2022,0,0,0.00,-,
AESB3,01/04/2024,0,0,0.00,-,
AESB3,01/05/2021,0,0,0.00,-,
AESB3,01/05/2022,0,0,0.00,-,
AESB3,01/05/2024,0,0,0.00,-,
AESB3,01/06/2021,0,0,0.00,-,
AESB3,01/06/2022,0,0,0.00,-,
AESB3,01/06/2024,0,0,0.00,-,
AESB3,01/07/2021,0,0,0.00,-,
AESB3,01/07/2022,0,0,0.00,-,
AESB3,01/07/2023,2105,15356,7.30,0.00%,
AESB3,01/07/2024,0,0,0.00,-,
AESB3,01/08/2021,0,0,0.00,-,
AESB3,01/08/2022,0,0,0.00,-,
AESB3,01/08/2024,0,0,0.00,-,
AESB3,01/09/2021,0,0,0.00,-,
AESB3,01/09/2022,0,0,0.00,-,
AESB3,01/09/2024,0,0,0.00,-,
AESB3,01/10/2021,0,0,0.00,-,
AESB3,01/10/2022,0,0,0.00,-,
AESB3,01/10/2024,0,0,0.00,-,
AESB3,01/11/2021,0,0,0.00,-,
AESB3,01/11/2022,0,0,0.00,-,
AESB3,01/11/2024,0,0,0.00,-,
AESB3,01/12/2021,0,0,0.00,-,
AESB3,01/12/2024,0,0,0.00,-,
AGRO3,01/01/2022,0,0,0.00,-,
AGRO3,01/01/2023,0,0,0.00,-,
AGRO3,01/01/2024,0,0,0.00,-,
AGRO3,01/01/2025,0,0,0.00,-,
AGRO3,01/02/2021,0,0,0.00,-,
AGRO3,01/02/2022,0,0,0.00,-,
AGRO3,01/02/2023,0,0,0.00,-,
AGRO3,01/02/2024,0,0,0.00,-,
AGRO3,01/02/2025,0,0,0.00,-,
AGRO3,01/03/2021,0,0,0.00,-,
AGRO3,01/03/2022,0,0,0.00,-,
AGRO3,01/03/2023,0,0,0.00,-,
AGRO3,01/03/2024,0,0,0.00,-,
AGRO3,01/03/2025,0,0,0.00,-,
AGRO3,01/04/2021,0,0,0.00,-,
AGRO3,01/04/2022,0,0,0.00,-,
AGRO3,01/04/2023,0,0,0.00,-,
AGRO3,01/04/2024,0,0,0.00,-,
AGRO3,01/04/2025,0,0,0.00,-,
AGRO3,01/05/2021,0,0,0.00,-,
AGRO3,01/05/2022,0,0,0.00,-,
AGRO3,01/05/2023,0,0,0.00,-,
AGRO3,01/05/2024,0,0,0.00,-,
AGRO3,01/05/2025,0,0,0.00,-,
AGRO3,01/06/2021,0,0,0.00,-,
AGRO3,01/06/2022,0,0,0.00,-,
AGRO3,01/06/2023,0,0,0.00,-,
AGRO3,01/06/2024,0,0,0.00,-,
AGRO3,01/06/2025,0,0,0.00,-,
AGRO3,01/07/2021,0,0,0.00,-,
AGRO3,01/07/2022,0,0,0.00,-,
AGRO3,01/07/2023,0,0,0.00,-,
AGRO3,01/07/2024,0,0,0.00,-,
